sub	session	condition	category	word	rt	log_rt	ft_distance	ppmi_distance_damage_0	ppmi_distance_damage_10	ppmi_distance_damage_20	ppmi_distance_damage_30	ppmi_distance_damage_40	ppmi_distance_damage_50	ppmi_distance_damage_60	ppmi_distance_damage_70	ppmi_distance_damage_80	ppmi_distance_damage_90	ppmi_distance_damage_99	w_one_frequency	w_one_log10_frequency	w_one_length	w_two_frequency	w_two_log10_frequency	w_two_length	
001	3	0.5	Stift	Kugelschreiber	1980.79220997952	7.591756870836732	0.4979783892631531	0.7971548221410031	0.8728240395021629	0.881888152632264	0.7686175024197164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1489	3.1728946977521764	14	6856	3.836070808915142	5	
002	2	1.0	Stift	Bleistift	2113.03463314747	7.656353549052595	0.42597389221191406	0.7202509420001444	0.7521060614855001	0.7960395485528665	0.5098133228259565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2765	3.441695135640717	9	6856	3.836070808915142	5	
004	2	1.5	Stift	Kuli	1206.22944571008	7.096083298897451	0.6437524259090424	0.8137477467780156	0.8801810610493035	0.9830214741768507	0.9389783864654628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461	2.663700925389648	4	6856	3.836070808915142	5	
005	1	0.5	Stift	Kuli	1461.26840467684	7.287744210789892	0.6437524259090424	0.8137477467780156	0.8801810610493035	0.9830214741768507	0.9389783864654628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461	2.663700925389648	4	6856	3.836070808915142	5	
006	3	0.5	Stift	Kugelschreiber	1551.00433468367	7.347302493705546	0.4979783892631531	0.7971548221410031	0.8728240395021629	0.881888152632264	0.7686175024197164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1489	3.1728946977521764	14	6856	3.836070808915142	5	
007	1	1.5	Stift	Lineal	1116.49351570325	7.018843523968204	0.6507562398910522	0.7845435657081231	0.8532907465802908	0.8019928433389161	0.9612479787595565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	845	2.926856708949692	6	6856	3.836070808915142	5	
008	2	1.0	Stift	Radiergummi	1891.05627997269	7.545419495455188	0.5064729750156403	0.8384239542413467	0.8957980683510249	0.9800860340162866	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	340	2.5314789170422554	11	6856	3.836070808915142	5	
009	3	1.0	Stift	Kuli	1258.18182624034	7.138217444776536	0.6437524259090424	0.8137477467780156	0.8801810610493035	0.9830214741768507	0.9389783864654628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461	2.663700925389648	4	6856	3.836070808915142	5	
010	1	0.5	Stift	Kugelschreiber	3241.81817375965	8.084198037439666	0.4979783892631531	0.7971548221410031	0.8728240395021629	0.881888152632264	0.7686175024197164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1489	3.1728946977521764	14	6856	3.836070808915142	5	
011	2	1.5	Stift	Kugelschreiber	3100.12986322255	8.039521796076723	0.4979783892631531	0.7971548221410031	0.8728240395021629	0.881888152632264	0.7686175024197164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1489	3.1728946977521764	14	6856	3.836070808915142	5	
012	3	1.0	Stift	Kugelschreiber	1239.29005150207	7.123100543747488	0.4979783892631531	0.7971548221410031	0.8728240395021629	0.881888152632264	0.7686175024197164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1489	3.1728946977521764	14	6856	3.836070808915142	5	
013	1	1.5	Stift	Fueller	3199.31168059852	8.071003484231765	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
014	2	1.0	Stift	Radiergummi	1815.48918101958	7.504660895695037	0.5064729750156403	0.8384239542413467	0.8957980683510249	0.9800860340162866	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	340	2.5314789170422554	11	6856	3.836070808915142	5	
015	3	1.0	Stift	Radierer	1617.12554626765	7.389023688098731	0.7767179161310196	0.8828265786679086	0.903360219136829	0.9881364103447241	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100	2.0	8	6856	3.836070808915142	5	
016	3	0.5	Stift	Fueller	1465.99134836141	7.29096888062144	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
017	2	1.5	Stift	Bleistift	1277.07360097862	7.15310922402929	0.42597389221191406	0.7202509420001444	0.7521060614855001	0.7960395485528665	0.5098133228259565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2765	3.441695135640717	9	6856	3.836070808915142	5	
018	1	0.5	Stift	Fueller	1801.32034996587	7.496830197044082	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
019	1	1.5	Stift	Kuli	2330.29004263768	7.754177059711177	0.6437524259090424	0.8137477467780156	0.8801810610493035	0.9830214741768507	0.9389783864654628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461	2.663700925389648	4	6856	3.836070808915142	5	
020	2	1.0	Stift	Schere	1735.19913838189	7.459453599690962	0.6893224716186523	0.8264130464161108	0.9039780999515302	0.9439563948422859	0.8670988499138504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5219	3.7175872968554606	6	6856	3.836070808915142	5	
022	3	1.0	Stift	Pinsel	2009.12987208694	7.6059546119443695	0.5020192861557007	0.8039482919470029	0.8400418482386213	0.7827086440903332	0.7058018534392565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3076	3.4879863311293935	6	6856	3.836070808915142	5	
023	1	0.5	Stift	Fueller	1465.99134836141	7.29096888062144	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
024	2	1.5	Stift	Fueller	1763.53680048931	7.475643498941654	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
103	1	1.5	Stift	Fueller	1541.55844731453	7.341197646351494	0.4457981586456299	0.8617086092707785	0.898711003873965	0.9781721591425007	0.9304673942863088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740	2.8692317197309762	7	6856	3.836070808915142	5	
001	2	1.5	Strasse	Pfad	2769.52380530267	7.926791680691594	0.6767461448907852	0.90570553872325	0.9403703358386654	0.8910722470626926	0.8783573236654341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8168	3.9121157290788537	4	130097	5.114267281969214	7	
003	3	1.0	Strasse	Asphalt	2750.63203056439	7.919949480289293	0.6088982373476028	0.8282427492573303	0.842431516903092	0.8233094741197928	0.8886427181498042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3268	3.514282047860378	7	130097	5.114267281969214	7	
004	1	1.0	Strasse	Autos	1456.66666666666	7.284592262744806	0.6535556465387344	0.8110223456152996	0.8536215805132482	0.860891536737767	0.779156417173678	1.0	0.0	0.0	0.0	0.0	0.0	0.0	33495	4.524979982127119	5	130097	5.114267281969214	7	
005	3	1.5	Strasse	Weg	1791.87446259673	7.491575455870474	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
006	2	1.5	Strasse	Fussgaengerweg	1839.10389944243	7.5175773160971024	0.6485743373632431	0.9199016774513264	0.9553277609792334	0.9615991792536166	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	1.8573324964312685	14	130097	5.114267281969214	7	
007	3	1.0	Strasse	Weg	1109.99999999999	7.013015789639621	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
008	1	0.5	Strasse	Weg	1513.22078520711	7.322656252432153	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
009	2	0.5	Strasse	Bordstein	3119.02163796083	8.045595216023335	0.5850701481103897	0.8624320994458203	0.903940361776675	0.8061525647243301	0.7351710079584961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	525	2.720159303405957	9	130097	5.114267281969214	7	
010	3	1.5	Strasse	Weg	1905.2251110264	7.5528801837597435	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
011	1	1.0	Strasse	Weg	2013.85281577151	7.60830142743079	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
012	2	0.5	Strasse	Fussweg	1555.72727836824	7.350340998090073	0.554677426815033	0.8422931993565574	0.866170700772668	0.8547877524589833	0.7106523763662611	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2375	3.3756636139608855	7	130097	5.114267281969214	7	
013	3	1.0	Strasse	Fussweg	1687.96970153619	7.431873977947189	0.554677426815033	0.8422931993565574	0.866170700772668	0.8547877524589833	0.7106523763662611	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2375	3.3756636139608855	7	130097	5.114267281969214	7	
014	1	0.5	Strasse	Weg	1853.27273049613	7.525247839134564	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
015	2	0.5	Strasse	Gehweg	2169.70995736231	7.68280956231769	0.4485889673233032	0.7789283413569663	0.8363443183568366	0.8198520847235046	0.7730649192998986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1926	3.2846562827885157	6	130097	5.114267281969214	7	
016	2	1.5	Strasse	Weg	1551.00433468367	7.347302493705546	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
017	1	1.0	Strasse	Gehweg	1749.99999999999	7.467942332285846	0.4485889673233032	0.7789283413569663	0.8363443183568366	0.8198520847235046	0.7730649192998986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1926	3.2846562827885157	6	130097	5.114267281969214	7	
018	3	1.5	Strasse	Gehweg	3988.04327592167	8.291306700661217	0.4485889673233032	0.7789283413569663	0.8363443183568366	0.8198520847235046	0.7730649192998986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1926	3.2846562827885157	6	130097	5.114267281969214	7	
019	3	1.0	Strasse	Weg	1777.70563154302	7.483641205476953	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
020	1	0.5	Strasse	Weg	2887.59739741691	7.968526333682416	0.6982116252183914	0.9081976840071667	0.9106211786686991	0.9090696675688819	0.8029792182321407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	559818	5.748046858358434	3	130097	5.114267281969214	7	
021	2	1.5	Strasse	Buergersteig	2950.0	7.989899374942939	0.4724257290363312	0.8124356732919069	0.8695626778937889	0.863299402151889	0.9071537223774169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1662	3.220631019448092	12	130097	5.114267281969214	7	
022	2	0.5	Strasse	Verkehrsweg	2174.43290104688	7.684982958682037	0.7063074111938477	0.922795581388075	0.9454377352456138	0.9400476216127911	0.8558156203648977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214	2.330413773349191	11	130097	5.114267281969214	7	
023	3	1.5	Strasse	Pfad	2136.64935157032	7.667462070449657	0.6767461448907852	0.90570553872325	0.9403703358386654	0.8910722470626926	0.8783573236654341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8168	3.9121157290788537	4	130097	5.114267281969214	7	
103	3	1.0	Strasse	Huegel	3907.75323328398	8.270973735963006	0.5861182659864426	0.9183231358272431	0.9083377384565008	0.8830588360130408	0.8121241878597245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11380	4.056142262059052	6	130097	5.114267281969214	7	
001	3	0.5	Stuhl	Tisch	1399.87013677744	7.244848848805491	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
002	2	1.0	Stuhl	Tisch	1494.32901046883	7.310101535504273	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
003	1	1.5	Stuhl	Tisch	2046.9134215635	7.624576710638603	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
004	2	1.5	Stuhl	Tisch	1385.70130572373	7.23468304436443	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
005	1	0.5	Stuhl	Tisch	1022.03464201186	6.9305286285374805	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
006	3	0.5	Stuhl	Sessel	1739.92208206646	7.462170184066185	0.3777669668197632	0.7665616835307413	0.8038839452867291	0.7755076592540492	0.8075893160346523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4496	3.652826302561005	6	18585	4.269162565431745	5	
007	1	1.5	Stuhl	Tisch	979.528148850732	6.888091353894108	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
008	2	1.0	Stuhl	Tisch	1883.33333333333	7.54132936800718	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
009	3	1.0	Stuhl	Tisch	1040.92641675013	6.948826602497459	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
010	1	0.5	Stuhl	Tisch	2075.25108367091	7.63831918286399	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
011	2	1.5	Stuhl	Sessel	1824.93506838872	7.5098475010422225	0.3777669668197632	0.7665616835307413	0.8038839452867291	0.7755076592540492	0.8075893160346523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4496	3.652826302561005	6	18585	4.269162565431745	5	
012	3	1.0	Stuhl	Tisch	1022.03464201186	6.9305286285374805	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
013	1	1.5	Stuhl	Tisch	1876.88744891898	7.5379027266192065	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
014	2	1.0	Stuhl	Tisch	1144.83117781067	7.043885572121532	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
015	3	1.0	Stuhl	Tisch	1588.78788416023	7.3713558801263455	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
016	3	0.5	Stuhl	Tisch	1182.61472728723	7.076328363239477	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
017	2	1.5	Stuhl	Tisch	2283.33333333333	7.733829502917712	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
018	1	0.5	Stuhl	Tisch	1220.39827676379	7.107751609918373	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
019	1	1.5	Stuhl	Tisch	1163.33333333333	7.05990395613872	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
020	2	1.0	Stuhl	Sessel	1990.23809734866	7.59651188372926	0.3777669668197632	0.7665616835307413	0.8038839452867291	0.7755076592540492	0.8075893160346523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4496	3.652826302561005	6	18585	4.269162565431745	5	
021	3	0.5	Stuhl	Tisch	1395.14719309287	7.2414717169422715	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
022	3	1.0	Stuhl	Tisch	1480.16017941512	7.300580964675322	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
023	1	0.5	Stuhl	Tisch	1957.17749155667	7.579769468398118	0.48772382736206055	0.7817640904283586	0.8237603555610482	0.7603045677911402	0.7923572521878363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62496	4.795852221607761	5	18585	4.269162565431745	5	
024	2	1.5	Stuhl	Sessel	1418.76191151572	7.258244468590789	0.3777669668197632	0.7665616835307413	0.8038839452867291	0.7755076592540492	0.8075893160346523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4496	3.652826302561005	6	18585	4.269162565431745	5	
103	1	1.5	Stuhl	Hocker	1414.03896783115	7.2549123488014295	0.5121828317642212	0.8524412317032111	0.9358037283926709	0.9085358754101583	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1934	3.286456469746983	6	18585	4.269162565431745	5	
001	3	0.5	Tante	Cousine	2193.32467578516	7.69362961338039	0.38734352588653564	0.7595110826993348	0.863114264682122	0.9407641552519891	0.8146625966999435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4904	3.690550461510359	7	21986	4.342146223633466	5	
002	2	1.0	Tante	Onkel	1451.8225173077	7.281263506975058	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
003	1	1.5	Tante	Onkel	1513.22078520711	7.322656252432153	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
004	2	1.5	Tante	Onkel	1088.15585359583	6.993158228942421	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
005	1	0.5	Tante	Onkel	937.021655689604	6.8437730358288515	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
006	3	0.5	Tante	Onkel	989.999999999999	6.8987145343299865	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
007	1	1.5	Tante	Onkel	998.419923589011	6.907175034261735	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
008	2	1.0	Tante	Onkel	1123.33333333333	7.024945546393537	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
009	3	1.0	Tante	Neffe	1536.66666666666	7.338021394889706	0.514515608549118	0.8514972486791247	0.9062843813443787	0.9185678848577812	0.9867337236553676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4044	3.6068111469189637	5	21986	4.342146223633466	5	
010	1	0.5	Tante	Onkel	1283.33333333333	7.157995055958045	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
011	2	1.5	Tante	Onkel	1363.33333333333	7.2184211878242905	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
012	3	1.0	Tante	Onkel	941.744599374174	6.8487954075346	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
013	1	1.5	Tante	Onkel	1710.0	7.444833273892193	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
014	2	1.0	Tante	Onkel	1403.33333333333	7.2473179733109045	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
015	3	1.0	Tante	Onkel	2930.10389057804	7.983134385520466	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
016	3	0.5	Tante	Onkel	1269.99999999999	7.147559271189446	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
017	2	1.5	Tante	Onkel	1905.2251110264	7.5528801837597435	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
018	1	0.5	Tante	Onkel	800.056288837081	6.685931217804158	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
019	1	1.5	Tante	Onkel	1536.66666666666	7.338021394889706	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
020	2	1.0	Tante	Onkel	1390.0	7.237778191923443	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
021	3	0.5	Tante	Onkel	1329.02598150889	7.192953755994084	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
022	3	1.0	Tante	Onkel	1196.78355834094	7.088228093188264	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
023	1	0.5	Tante	Onkel	1399.87013677744	7.244848848805491	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
024	2	1.5	Tante	Onkel	1399.87013677744	7.244848848805491	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
103	1	1.5	Tante	Onkel	1496.66666666666	7.3116636204020455	0.49939876794815063	0.7343982212608282	0.6980304081800357	0.8157791745190359	0.9289388244275745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35877	4.554816120606248	5	21986	4.342146223633466	5	
001	1	1.0	Taube	Banane	1883.33333333333	7.54132936800718	0.7835997343063354	0.9419585924766378	0.9509777891090244	0.957865309716501	0.9478717460789287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2709	3.4328090050331683	6	5026	3.701222484256557	5	
002	3	1.5	Taube	Vogel	1465.99134836141	7.29096888062144	0.7711619287729263	0.784801624134833	0.8281607626660502	0.854839343535492	0.6461078340891804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23201	4.365506704077209	5	5026	3.701222484256557	5	
003	2	0.5	Taube	Vogel	1579.34199679109	7.365396556263544	0.7711619287729263	0.784801624134833	0.8281607626660502	0.854839343535492	0.6461078340891804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23201	4.365506704077209	5	5026	3.701222484256557	5	
004	3	0.5	Taube	Dach	1579.34199679109	7.365396556263544	0.8170926570892334	0.9078660290573208	0.9326707452807723	0.9385483754428533	0.9851731285302316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31828	4.502809349389042	4	5026	3.701222484256557	5	
005	2	1.0	Taube	Moewe	2363.33333333333	7.7682513725339755	0.738863080739975	0.8797455035504655	0.9590461037426165	0.9897230214204868	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777	2.8904210188009145	5	5026	3.701222484256557	5	
006	1	1.0	Taube	Vogel	1598.23377152937	7.3772799007279515	0.7711619287729263	0.784801624134833	0.8281607626660502	0.854839343535492	0.6461078340891804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23201	4.365506704077209	5	5026	3.701222484256557	5	
007	2	0.5	Taube	Apfel	2018.57575945608	7.610642748266699	0.8091893643140793	0.9204335429433953	0.9546714324572562	0.9782275887993588	0.9470972189215564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7085	3.850339854583479	5	5026	3.701222484256557	5	
