condition	dummy_condition	subject	action_word	sound_word	task	word	accuracy	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
pIPL	0.5	18	1	1	Handlung	Kanone	1.0	639.0	2.8055008581584002	0.21126586943864822	0.12206863831974546
pIPL	0.5	18	1	-1	Handlung	Knopf	0.0	719.0	2.8567288903828825	0.2558344006538391	0.11315514100691271
pIPL	0.5	18	-1	1	Handlung	Ente	1.0	644.0	2.808885867359812	0.30954279005527496	0.30019704013848547
pIPL	0.5	18	-1	-1	Handlung	Käfer	1.0	647.0	2.8109042806687006	0.20583929400891066	0.12152083044520606
pIPL	0.5	18	1	-1	Handlung	Pullover	0.0	637.0	2.8041394323353503	0.2795766592025757	0.14898034560707374
pIPL	0.5	18	-1	-1	Handlung	Plakette	1.0	656.0	2.8169038393756605	0.2122722901403904	0.07949731788714154
pIPL	0.5	18	1	1	Handlung	Flöte	1.0	571.0	2.756636108245848	0.17946758959442377	0.08975290126207225
pIPL	0.5	18	1	-1	Handlung	Kleber	0.0	726.0	2.8609366207000937	0.17835789173841476	0.239653673984624
pIPL	0.5	18	1	1	Handlung	Bohrer	1.0	540.0	2.7323937598229686	0.22285909578204155	0.17154984111839378
pIPL	0.5	18	-1	1	Handlung	Elefant	1.0	619.0	2.791690649020118	0.19571251422166824	0.11754073064150727
pIPL	0.5	18	1	1	Handlung	Schlagzeug	1.0	567.0	2.7535830588929064	0.12161924876272678	0.055863299106392095
pIPL	0.5	18	-1	-1	Handlung	Qualle	1.0	592.0	2.77232170672292	0.2616753615438938	0.13904090343789854
pIPL	0.5	18	-1	1	Handlung	Geröll	1.0	651.0	2.813580988568192	0.22315509244799614	0.13133614452309206
pIPL	0.5	18	1	1	Handlung	Baby	1.0	702.0	2.846337112129805	0.18655060231685638	0.10964113254041674
pIPL	0.5	18	-1	1	Handlung	Kröte	1.0	579.0	2.762678563727436	0.26435916125774384	0.16721496585729112
pIPL	0.5	18	-1	-1	Handlung	Skorpion	1.0	576.0	2.760422483423212	0.24490530043840408	0.12285723599051956
pIPL	0.5	18	-1	1	Handlung	Krähe	1.0	556.0	2.7450747915820575	0.25851750187575817	0.09877698190924356
pIPL	0.5	18	-1	1	Handlung	Hornisse	1.0	547.0	2.737987326333431	0.2415538765490055	0.16300265086778942
pIPL	0.5	18	-1	-1	Handlung	Abbildung	1.0	638.0	2.8048206787211623	0.16674062982201576	0.1234772795280078
pIPL	0.5	18	-1	-1	Handlung	Spinne	1.0	614.0	2.788168371141168	0.30003656819462776	0.15688654520218992
pIPL	0.5	18	1	1	Handlung	Peitsche	1.0	527.0	2.7218106152125467	0.2255714237689972	0.11687124864973442
pIPL	0.5	18	-1	1	Handlung	Specht	1.0	551.0	2.741151598851785	0.2638515718281269	0.10435900451527103
pIPL	0.5	18	1	-1	Handlung	Seife	1.0	740.0	2.8692317197309762	0.32860859483480453	0.325583120666995
pIPL	0.5	18	1	1	Handlung	Cello	1.0	618.0	2.790988475088816	0.12226452399045229	0.0777492395701489
pIPL	0.5	18	1	-1	Handlung	Zange	1.0	584.0	2.7664128471123997	0.28323930874466896	0.23573511018109627
pIPL	0.5	18	-1	1	Handlung	Bach	1.0	627.0	2.7972675408307164	0.104628199711442	0.06506052927229966
pIPL	0.5	18	-1	1	Handlung	Tornado	1.0	625.0	2.7958800173440754	0.1815467569977045	0.08612248020598201
pIPL	0.5	18	-1	1	Handlung	Lüftung	0.0	677.0	2.8305886686851442	0.2231629453599453	0.14143496955382928
pIPL	0.5	18	-1	-1	Handlung	Mast	1.0	640.0	2.806179973983887	0.22156307846307755	0.12126199264635629
pIPL	0.5	18	1	1	Handlung	Cembalo	1.0	703.0	2.846955325019824	0.08935405034571886	0.06742647592719786
pIPL	0.5	18	1	-1	Handlung	Frisbee	1.0	676.0	2.829946695941636	0.17118768766522408	0.10026551444787057
pIPL	0.5	18	1	1	Handlung	Xylophon	1.0	633.0	2.801403710017355	0.12089759111404419	0.05433345199620854
pIPL	0.5	18	-1	-1	Handlung	Gecko	1.0	584.0	2.7664128471123997	0.16149046272039413	0.1094352685966109
pIPL	0.5	18	-1	-1	Handlung	Piranha	1.0	604.0	2.7810369386211318	0.16837493143975735	0.082073429996955
pIPL	0.5	18	1	1	Handlung	Kontrabass	1.0	595.0	2.7745169657285498	0.1803523162379861	0.0516904250010613
pIPL	0.5	18	-1	-1	Handlung	Auster	1.0	545.0	2.7363965022766426	0.24905939027667046	0.16198040859606
pIPL	0.5	18	1	1	Handlung	Ukulele	1.0	543.0	2.734799829588847	0.13537735305726528	0.08066087878316441
pIPL	0.5	18	1	-1	Handlung	Kamm	1.0	652.0	2.81424759573192	0.21430138871073723	0.16249142880455414
pIPL	0.5	18	1	-1	Handlung	Kuchen	0.0	555.0	2.7442929831226763	0.2773931249976158	0.29704816731933636
pIPL	0.5	18	-1	-1	Handlung	Schabe	1.0	682.0	2.833784374656479	0.33427971601486206	0.16916676537775333
pIPL	0.5	18	1	1	Handlung	Flinte	1.0	583.0	2.765668554759014	0.17896616831421852	0.09308572106627644
pIPL	0.5	18	-1	1	Handlung	Drossel	1.0	645.0	2.8095597146352675	0.17231416050344706	0.10760396935789651
pIPL	0.5	18	1	1	Handlung	Keyboard	1.0	560.0	2.7481880270062002	0.07620173040777445	0.07264591809472976
pIPL	0.5	18	-1	1	Handlung	Spatz	1.0	544.0	2.73559889969818	0.2786353826522827	0.1002531268186938
pIPL	0.5	18	-1	1	Handlung	Propeller	0.0	682.0	2.833784374656479	0.16256091184914112	0.13991933308205806
pIPL	0.5	18	1	-1	Handlung	Lanze	1.0	658.0	2.8182258936139557	0.2850107252597809	0.08477890018872991
pIPL	0.5	18	1	-1	Handlung	Zigarette	1.0	707.0	2.8494194137968996	0.30690106749534607	0.12297488662725464
pIPL	0.5	18	-1	1	Handlung	Lawine	1.0	552.0	2.741939077729199	0.2119666151702404	0.08741046816283715
pIPL	0.5	18	-1	-1	Handlung	Salamander	1.0	612.0	2.7867514221455614	0.28176092356443405	0.10382664580303191
pIPL	0.5	18	-1	-1	Handlung	Alge	1.0	578.0	2.761927838420529	0.2426803521811962	0.2362246250432698
pIPL	0.5	18	1	-1	Handlung	Schraube	1.0	536.0	2.72916478969277	0.23359277471899986	0.15369233182414044
pIPL	0.5	18	-1	-1	Handlung	Floh	1.0	551.0	2.741151598851785	0.1672307588160038	0.06892446840777255
pIPL	0.5	18	-1	-1	Handlung	Biber	1.0	572.0	2.7573960287930244	0.21019401028752327	0.10747828998422138
pIPL	0.5	18	-1	-1	Handlung	Nelke	1.0	513.0	2.7101173651118162	0.36496303230524063	0.28971857554753555
pIPL	0.5	18	-1	1	Handlung	Nachtigall	1.0	573.0	2.75815462196739	0.25351230800151825	0.11506371669864546
pIPL	0.5	18	-1	-1	Handlung	Dach	1.0	620.0	2.792391689498254	0.20839511416852474	0.08202422956357402
pIPL	0.5	18	-1	1	Handlung	Wasserfall	1.0	564.0	2.751279103983342	0.21328267641365528	0.06616213303083485
pIPL	0.5	18	1	1	Handlung	Mikrofon	0.0	836.0	2.9222062774390163	0.1419748030602932	0.07347859177637639
pIPL	0.5	18	1	1	Handlung	Gewehr	1.0	579.0	2.762678563727436	0.11912524909712374	0.09760920871410406
pIPL	0.5	18	-1	1	Handlung	Amsel	1.0	542.0	2.733999286538387	0.306169118732214	0.15098940134789307
pIPL	0.5	18	1	1	Handlung	Häcksler	1.0	691.0	2.8394780473741985	0.1851551216095686	0.18825085453168622
pIPL	0.5	18	1	1	Handlung	Gitarre	1.0	608.0	2.783903579272735	0.19382681138813496	0.05041810521031154
pIPL	0.5	18	1	-1	Handlung	Tablett	0.0	710.0	2.8512583487190755	0.2686873562633991	0.18036825719619942
pIPL	0.5	18	1	1	Handlung	Telefon	1.0	569.0	2.7551122663950713	0.13969123177230358	0.0343830541573138
pIPL	0.5	18	1	-1	Handlung	Perücke	0.0	822.0	2.9148718175400505	0.2317298036068678	0.14376689335520298
pIPL	0.5	18	1	-1	Handlung	Maske	0.0	592.0	2.77232170672292	0.29938316717743874	0.2329404025584636
pIPL	0.5	18	1	1	Handlung	Gong	1.0	687.0	2.8369567370595505	0.13053256087005138	0.07301878334812195
pIPL	0.5	18	-1	1	Handlung	Wellensittich	1.0	589.0	2.7701152947871015	0.2442326359450817	0.11072918889162231
pIPL	0.5	18	1	1	Handlung	Rassel	1.0	692.0	2.840106094456758	0.1870720461010933	0.13831276756230304
pIPL	0.5	18	1	1	Handlung	Pferd	0.0	573.0	2.75815462196739	0.2297214064747095	0.08170638671797581
pIPL	0.5	18	1	-1	Handlung	Zwiebel	0.0	606.0	2.782472624166286	0.8261841833591461	1.0
pIPL	0.5	18	-1	-1	Handlung	Margerite	1.0	537.0	2.7299742856995555	0.22334451973438263	0.1737198624494718
pIPL	0.5	18	-1	1	Handlung	Henne	1.0	598.0	2.776701183988411	0.2657271735370159	0.11040520302394907
pIPL	0.5	18	-1	-1	Handlung	Balken	1.0	692.0	2.840106094456758	0.29413021355867386	0.14495439090887952
pIPL	0.5	18	-1	1	Handlung	Sirene	1.0	640.0	2.806179973983887	0.24008087068796158	0.06736816515325117
pIPL	0.5	18	-1	-1	Handlung	Giraffe	1.0	527.0	2.7218106152125467	0.23825205117464066	0.11948765513760262
pIPL	0.5	18	1	-1	Handlung	Waffel	0.0	585.0	2.7671558660821804	0.3134479373693466	0.25872105014357194
pIPL	0.5	18	-1	-1	Handlung	Gazelle	1.0	544.0	2.73559889969818	0.18082721531391144	0.1089205354024978
pIPL	0.5	18	1	1	Handlung	Moped	1.0	590.0	2.7708520116421442	0.18105410784482956	0.06424555070023363
pIPL	0.5	18	-1	1	Handlung	Turbine	0.0	653.0	2.814913181275074	0.16846776194870472	0.11388675018352679
pIPL	0.5	18	1	-1	Handlung	Zwetschge	0.0	568.0	2.754348335711019	0.322441179305315	0.19857566617500333
pIPL	0.5	18	-1	-1	Handlung	Höhle	1.0	598.0	2.776701183988411	0.20153108425438404	0.0845764890303804
pIPL	0.5	18	1	-1	Handlung	Flyer	0.0	666.0	2.823474229170301	0.11356174852699041	0.04234990100230429
pIPL	0.5	18	-1	1	Handlung	Geläut	1.0	693.0	2.8407332346118066	0.12476728251203895	0.07652115864141329
pIPL	0.5	18	-1	1	Handlung	Eule	1.0	530.0	2.724275869600789	0.2514149993658066	0.10440527365061703
pIPL	0.5	18	1	-1	Handlung	Tandem	1.0	676.0	2.829946695941636	0.0020040119998157024	0.06982707277271327
sham	-0.5	18	-1	1	Handlung	Lautsprecher	0.0	633.0	2.801403710017355	0.16965544037520885	0.0666884228475687
sham	-0.5	18	1	-1	Handlung	Krücke	1.0	668.0	2.824776462475546	0.1878700302913785	0.09901076913609963
sham	-0.5	18	-1	-1	Handlung	Eiche	1.0	734.0	2.8656960599160706	0.23499976471066475	0.19318772829115216
sham	-0.5	18	-1	-1	Handlung	Rochen	1.0	620.0	2.792391689498254	0.215910866856575	0.14873344863637006
sham	-0.5	18	1	-1	Handlung	Skizze	1.0	665.0	2.8228216453031045	0.17015132866799831	0.09155146100962575
sham	-0.5	18	1	1	Handlung	Tuba	1.0	709.0	2.8506462351830666	0.14274169690907001	0.07624825197976792
sham	-0.5	18	-1	-1	Handlung	Buche	1.0	622.0	2.7937903846908188	0.07184768933802843	0.05388220062881355
sham	-0.5	18	-1	1	Handlung	Ziege	1.0	761.0	2.8813846567705728	0.36479683220386505	0.1546062606363371
sham	-0.5	18	-1	-1	Handlung	Eidechse	1.0	611.0	2.786041210242554	0.31273071840405464	0.1426779388281757
sham	-0.5	18	1	1	Handlung	Dynamit	1.0	848.0	2.9283958522567137	0.17738353461027145	0.12589690125724928
sham	-0.5	18	-1	-1	Handlung	Logo	1.0	808.0	2.907411360774586	0.1349429152905941	0.09069064773146052
sham	-0.5	18	1	1	Handlung	Klarinette	1.0	627.0	2.7972675408307164	0.18977229297161102	0.07587590865664784
sham	-0.5	18	1	-1	Handlung	Angel	1.0	584.0	2.7664128471123997	0.13704723306000233	0.06433309933774833
sham	-0.5	18	1	1	Handlung	Auto	1.0	596.0	2.7752462597402365	0.18703975342214108	0.034912554466992374
sham	-0.5	18	-1	1	Handlung	Papagei	1.0	694.0	2.841359470454855	0.22192232310771942	0.11317939968461987
sham	-0.5	18	1	1	Handlung	Dusche	1.0	632.0	2.800717078282385	0.25699036195874214	0.07961138460863737
sham	-0.5	18	-1	-1	Handlung	Palme	1.0	621.0	2.79309160017658	0.2985937297344208	0.17188612683805538
sham	-0.5	18	1	-1	Handlung	Mikroskop	1.0	632.0	2.800717078282385	0.2516487091779709	0.1622483668419501
sham	-0.5	18	1	1	Handlung	Trommel	1.0	652.0	2.81424759573192	0.23673396185040474	0.19361448326296782
sham	-0.5	18	-1	1	Handlung	Kuckuck	1.0	590.0	2.7708520116421442	0.16333062946796417	0.12421759309481784
sham	-0.5	18	-1	-1	Handlung	Dachs	1.0	528.0	2.722633922533812	0.2815195694565773	0.12588733330954804
sham	-0.5	18	1	1	Handlung	Handy	1.0	605.0	2.781755374652469	0.150745352730155	0.0326732089828039
sham	-0.5	18	1	-1	Handlung	Paket	1.0	788.0	2.8965262174895554	0.1835707612335682	0.055283490517191614
sham	-0.5	18	-1	1	Handlung	Bär	1.0	503.0	2.7015679850559273	0.1528414626372978	0.09147698987076164
sham	-0.5	18	1	1	Handlung	Triangel	1.0	644.0	2.808885867359812	0.16988270916044712	0.10028398938561034
sham	-0.5	18	-1	-1	Handlung	Denkmal	1.0	637.0	2.8041394323353503	0.11356506031006575	0.054823099056261926
sham	-0.5	18	1	-1	Handlung	Mango	0.0	708.0	2.850033257689769	0.305082518607378	0.43552922474537614
sham	-0.5	18	1	1	Handlung	Revolver	1.0	672.0	2.8273692730538253	0.11694657616317272	0.1041017482106038
sham	-0.5	18	1	-1	Handlung	Gürtel	1.0	723.0	2.859138297294531	0.23315448313951492	0.13029154591159497
sham	-0.5	18	-1	1	Handlung	Taube	1.0	702.0	2.846337112129805	0.21487439423799515	0.09560456915235505
sham	-0.5	18	1	-1	Handlung	Pille	1.0	1165.0	3.0663259253620376	0.27078212797641754	0.10288196760116286
sham	-0.5	18	-1	1	Handlung	Rabe	1.0	687.0	2.8369567370595505	0.22882772609591484	0.09260524063972564
sham	-0.5	18	1	1	Handlung	Saxophon	1.0	647.0	2.8109042806687006	0.11228780075907707	0.07171506501716196
sham	-0.5	18	1	-1	Handlung	Spritze	1.0	627.0	2.7972675408307164	0.27826737239956856	0.21185914138936424
sham	-0.5	18	1	-1	Handlung	Kommode	0.0	1044.0	3.0187004986662433	0.17186840809881687	0.11127493740271854
sham	-0.5	18	1	1	Handlung	Böller	1.0	679.0	2.8318697742805017	0.23306480143219233	0.08496224834797461
sham	-0.5	18	-1	1	Handlung	Auspuff	1.0	736.0	2.866877814337499	0.20146265253424644	0.11994568425885854
sham	-0.5	18	1	-1	Handlung	Kartoffel	0.0	844.0	2.926342446625655	0.5351116582751274	0.5583046390008967
sham	-0.5	18	-1	-1	Handlung	Portrait	1.0	741.0	2.869818207979328	0.1347370743751526	0.06263443064926166
sham	-0.5	18	-1	-1	Handlung	Fundament	1.0	788.0	2.8965262174895554	0.17832465283572674	0.0884765869541313
sham	-0.5	18	1	-1	Handlung	Lupe	1.0	655.0	2.816241299991783	0.16596697643399239	0.04643569501835543
sham	-0.5	18	-1	1	Handlung	Rotor	1.0	1139.0	3.0565237240791006	0.21434737369418144	0.14639238868723525
sham	-0.5	18	1	-1	Handlung	Himbeere	0.0	596.0	2.7752462597402365	0.36202322691679	0.29415408672012455
sham	-0.5	18	-1	1	Handlung	Hummel	1.0	674.0	2.82865989653532	0.20039476454257965	0.12541719596863277
sham	-0.5	18	-1	1	Handlung	Grille	1.0	563.0	2.7505083948513462	0.2619832083582878	0.14215569452092436
sham	-0.5	18	1	1	Handlung	Granate	1.0	789.0	2.89707700320942	0.221207607537508	0.11468511520110913
sham	-0.5	18	-1	1	Handlung	Gorilla	1.0	605.0	2.781755374652469	0.19507123157382011	0.10610238639560388
sham	-0.5	18	1	1	Handlung	Tröte	1.0	803.0	2.904715545278681	0.16464511724188924	0.09259759958255886
sham	-0.5	18	-1	-1	Handlung	Moos	1.0	570.0	2.7558748556724915	0.2921600081026554	0.27324010735771564
sham	-0.5	18	-1	1	Handlung	Gebläse	1.0	840.0	2.9242792860618816	0.20937863830477	0.16594562130254786
sham	-0.5	18	-1	-1	Handlung	Antilope	1.0	669.0	2.8254261177678233	0.2003636658191681	0.1145793893299677
sham	-0.5	18	-1	-1	Handlung	Schnecke	1.0	605.0	2.781755374652469	0.36977437883615494	0.24306924237916383
sham	-0.5	18	-1	1	Handlung	Löwe	1.0	646.0	2.8102325179950842	0.18110909638926387	0.08194008513947021
sham	-0.5	18	-1	-1	Handlung	Chamäleon	1.0	573.0	2.75815462196739	0.16358448844403028	0.10482009901434408
sham	-0.5	18	1	-1	Handlung	Dolch	1.0	658.0	2.8182258936139557	0.22993289306759834	0.12494892784160794
sham	-0.5	18	1	-1	Handlung	Scheck	0.0	761.0	2.8813846567705728	0.10084839374758303	0.032092374407111546
sham	-0.5	18	-1	-1	Handlung	Oktopus	1.0	587.0	2.7686381012476144	0.30038145184516907	0.24680892657650533
sham	-0.5	18	1	1	Handlung	Geschütz	1.0	712.0	2.8524799936368566	0.12564103491604328	0.12047611472620323
sham	-0.5	18	-1	-1	Handlung	Skulptur	1.0	962.0	2.983175072037813	0.21833325549960136	0.0817945861698669
sham	-0.5	18	-1	-1	Handlung	Rinne	1.0	728.0	2.862131379313037	0.2115299180150032	0.16316836422207803
sham	-0.5	18	-1	1	Handlung	Schimpanse	1.0	660.0	2.8195439355418688	0.14613282307982445	0.09936342443261281
sham	-0.5	18	1	1	Handlung	Klavier	1.0	632.0	2.800717078282385	0.11705507105216384	0.04108181518918064
sham	-0.5	18	1	1	Handlung	Mixer	1.0	625.0	2.7958800173440754	0.24058399349451065	0.5614899517776861
sham	-0.5	18	-1	-1	Handlung	Ahorn	1.0	563.0	2.7505083948513462	0.20631979033350945	0.18486502556742146
sham	-0.5	18	1	1	Handlung	Geige	1.0	635.0	2.8027737252919755	0.1951991692185402	0.07428656184556792
sham	-0.5	18	-1	-1	Handlung	Känguruh	1.0	581.0	2.7641761323903307	0.19054993148893118	0.08151359593809249
sham	-0.5	18	1	-1	Handlung	Spaten	1.0	611.0	2.786041210242554	0.25964680686593056	0.24413080335076853
sham	-0.5	18	1	-1	Handlung	Pinzette	1.0	659.0	2.8188854145940097	0.33245228230953217	0.25635713565744855
sham	-0.5	18	1	-1	Handlung	Kapuze	1.0	993.0	2.996949248495381	0.2976352944970131	0.15563439571547977
sham	-0.5	18	-1	-1	Handlung	Otter	1.0	582.0	2.7649229846498886	0.21597435884177685	0.11270219194511777
sham	-0.5	18	-1	1	Handlung	Rotkehlchen	1.0	633.0	2.801403710017355	0.21702387183904648	0.1251175801240898
sham	-0.5	18	-1	-1	Handlung	Fichte	1.0	624.0	2.795184589682424	0.23226487264037132	0.16418656571939294
sham	-0.5	18	-1	1	Handlung	Frosch	1.0	515.0	2.711807229041191	0.269133772701025	0.14129898056441226
sham	-0.5	18	1	-1	Handlung	Marionette	1.0	699.0	2.8444771757456815	0.20489121973514557	0.08207634649277185
sham	-0.5	18	-1	-1	Handlung	Efeu	1.0	589.0	2.7701152947871015	0.3071144111454487	0.24999780178196895
sham	-0.5	18	1	-1	Handlung	Schal	1.0	899.0	2.9537596917332287	0.2732401639223099	0.14722765778813485
sham	-0.5	18	1	1	Handlung	Bongo	1.0	656.0	2.8169038393756605	0.11532139591872692	0.05617606268245645
sham	-0.5	18	1	-1	Handlung	Atlas	1.0	711.0	2.851869600729766	0.19455312006175518	0.08847831452304189
sham	-0.5	18	1	-1	Handlung	Bumerang	1.0	605.0	2.781755374652469	0.127064467407763	0.09001107668371389
sham	-0.5	18	1	1	Handlung	Mofa	1.0	718.0	2.8561244442423	0.10730541963130236	0.06586894332703064
sham	-0.5	18	-1	1	Handlung	Triebwerk	0.0	668.0	2.824776462475546	0.08056519855745137	0.11243046064406292
sham	-0.5	18	1	1	Handlung	Säugling	1.0	863.0	2.9360107957152097	0.2274540215730667	0.13308773702845267
sham	-0.5	18	-1	1	Handlung	Affe	1.0	544.0	2.73559889969818	0.23784591257572174	0.11510071652430509
sham	-0.5	18	-1	1	Handlung	Möwe	1.0	569.0	2.7551122663950713	0.15730357356369495	0.11339969772952219
sham	-0.5	18	1	1	Handlung	Rakete	1.0	590.0	2.7708520116421442	0.21086596325039864	0.09651346999547539
sham	-0.5	18	1	-1	Handlung	Banane	0.0	643.0	2.808210972924222	0.3830353766679764	0.46319432803269844
sham	-0.5	18	-1	1	Handlung	Küken	1.0	602.0	2.7795964912578244	0.26168932393193245	0.1410593657773601
sham	-0.5	18	1	-1	Handlung	Kuvert	1.0	857.0	2.932980821923198	0.201920997351408	0.10663044385566167
sham	-0.5	18	1	1	Handlung	Akkordeon	1.0	632.0	2.800717078282385	0.15776839293539524	0.08593252790752792
sham	-0.5	18	1	1	Handlung	Säge	1.0	650.0	2.8129133566428557	0.2153131626546383	0.184738810376335
sham	-0.5	18	1	1	Handlung	Knarre	1.0	652.0	2.81424759573192	0.18169274367392063	0.09415165447038698
sham	-0.5	18	-1	-1	Handlung	Säule	1.0	751.0	2.8756399370041685	0.27190878987312317	0.08321171365782176
sham	-0.5	18	1	1	Handlung	Pistole	1.0	585.0	2.7671558660821804	0.1676795370876789	0.08587610422140635
sham	-0.5	18	-1	1	Handlung	Brandung	1.0	631.0	2.8000293592441343	0.17239838652312756	0.09019290026405224
sham	-0.5	18	-1	-1	Handlung	Marder	1.0	604.0	2.7810369386211318	0.24990611895918846	0.14557824317361445
sham	-0.5	18	-1	-1	Handlung	Milbe	1.0	587.0	2.7686381012476144	0.25796177983283997	0.17695718376369307
sham	-0.5	18	1	1	Handlung	Fagott	1.0	613.0	2.787460474518415	0.1682279296219349	0.06596449092115464
sham	-0.5	18	1	-1	Handlung	Karaffe	1.0	764.0	2.8830933585756897	0.29150525480508804	0.3106760000666584
sham	-0.5	18	-1	1	Handlung	Uhu	1.0	572.0	2.7573960287930244	0.11385896103456616	0.156547577936193
sham	-0.5	18	-1	-1	Handlung	Pfosten	1.0	791.0	2.8981764834976764	0.22394496574997902	0.12716330409623455
sham	-0.5	18	-1	1	Handlung	Fluss	1.0	681.0	2.833147111912785	0.11157234630081803	0.08140839062027605
sham	-0.5	18	-1	1	Handlung	Vulkan	1.0	587.0	2.7686381012476144	0.22057298943400383	0.05687225039773336
sham	-0.5	18	1	-1	Handlung	Hemd	1.0	863.0	2.9360107957152097	0.27548350393772125	0.13822641028700244
sham	-0.5	18	-1	1	Handlung	Elch	1.0	565.0	2.7520484478194387	0.2354499250650406	0.09732529317368732
pIPL	0.5	19	-1	-1	Handlung	Höhle	1.0	908.0	2.958085848521085	0.20153108425438404	0.0845764890303804
pIPL	0.5	19	-1	1	Handlung	Krähe	1.0	921.0	2.964259630196849	0.25851750187575817	0.09877698190924356
pIPL	0.5	19	-1	-1	Handlung	Giraffe	1.0	674.0	2.82865989653532	0.23825205117464066	0.11948765513760262
pIPL	0.5	19	1	-1	Handlung	Tandem	1.0	1075.0	3.031408464251624	0.0020040119998157024	0.06982707277271327
pIPL	0.5	19	-1	-1	Handlung	Biber	1.0	674.0	2.82865989653532	0.21019401028752327	0.10747828998422138
pIPL	0.5	19	-1	-1	Handlung	Käfer	1.0	755.0	2.8779469516291885	0.20583929400891066	0.12152083044520606
pIPL	0.5	19	1	-1	Handlung	Zwiebel	0.0	1092.0	3.0382226383687185	0.8261841833591461	1.0
pIPL	0.5	19	1	-1	Handlung	Zange	1.0	868.0	2.938519725176492	0.28323930874466896	0.23573511018109627
pIPL	0.5	19	1	1	Handlung	Pferd	1.0	859.0	2.9339931638312424	0.2297214064747095	0.08170638671797581
pIPL	0.5	19	-1	-1	Handlung	Alge	1.0	753.0	2.8767949762007006	0.2426803521811962	0.2362246250432698
pIPL	0.5	19	1	1	Handlung	Keyboard	1.0	932.0	2.9694159123539814	0.07620173040777445	0.07264591809472976
pIPL	0.5	19	1	1	Handlung	Fön	1.0	684.0	2.835056101720116	0.19189808890223503	0.10523231341923167
pIPL	0.5	19	1	-1	Handlung	Krawatte	1.0	808.0	2.907411360774586	0.29765502363443375	0.11993949695932882
pIPL	0.5	19	-1	-1	Handlung	Gecko	1.0	679.0	2.8318697742805017	0.16149046272039413	0.1094352685966109
pIPL	0.5	19	-1	1	Handlung	Geläut	1.0	1997.0	3.3003780648707024	0.12476728251203895	0.07652115864141329
pIPL	0.5	19	1	-1	Handlung	Seife	1.0	914.0	2.960946195733831	0.32860859483480453	0.325583120666995
pIPL	0.5	19	1	1	Handlung	Kanone	1.0	949.0	2.977266212427293	0.21126586943864822	0.12206863831974546
pIPL	0.5	19	-1	1	Handlung	Schaf	1.0	1065.0	3.0273496077747564	0.2607736177742481	0.13314406731093364
pIPL	0.5	19	1	1	Handlung	Gitarre	1.0	787.0	2.8959747323590648	0.19382681138813496	0.05041810521031154
pIPL	0.5	19	1	1	Handlung	Telefon	1.0	632.0	2.800717078282385	0.13969123177230358	0.0343830541573138
pIPL	0.5	19	1	-1	Handlung	Waffel	0.0	1254.0	3.0982975364946976	0.3134479373693466	0.25872105014357194
pIPL	0.5	19	1	1	Handlung	Bohrer	1.0	674.0	2.82865989653532	0.22285909578204155	0.17154984111839378
pIPL	0.5	19	1	-1	Handlung	Kajak	1.0	975.0	2.989004615698537	0.1065130578354001	0.05116841136854389
pIPL	0.5	19	-1	1	Handlung	Amsel	1.0	696.0	2.842609239610562	0.306169118732214	0.15098940134789307
pIPL	0.5	19	-1	-1	Handlung	Balken	1.0	1130.0	3.0530784434834195	0.29413021355867386	0.14495439090887952
pIPL	0.5	19	-1	1	Handlung	Bach	1.0	1506.0	3.177824971864682	0.104628199711442	0.06506052927229966
pIPL	0.5	19	1	1	Handlung	Flinte	1.0	855.0	2.931966114728173	0.17896616831421852	0.09308572106627644
pIPL	0.5	19	-1	-1	Handlung	Gazelle	1.0	763.0	2.8825245379548803	0.18082721531391144	0.1089205354024978
pIPL	0.5	19	1	1	Handlung	Harfe	1.0	730.0	2.863322860120456	0.20626810565590858	0.07739638784377378
pIPL	0.5	19	-1	1	Handlung	Propeller	0.0	2124.0	3.3271545124094315	0.16256091184914112	0.13991933308205806
pIPL	0.5	19	-1	-1	Handlung	Floh	1.0	806.0	2.906335041805091	0.1672307588160038	0.06892446840777255
pIPL	0.5	19	-1	1	Handlung	Nachtigall	1.0	900.0	2.9542425094393248	0.25351230800151825	0.11506371669864546
pIPL	0.5	19	-1	-1	Handlung	Tanne	1.0	643.0	2.808210972924222	0.2853815630078316	0.18834459788546853
pIPL	0.5	19	1	-1	Handlung	Flyer	1.0	1407.0	3.1482940974347455	0.11356174852699041	0.04234990100230429
pIPL	0.5	19	-1	1	Handlung	Elefant	1.0	1026.0	3.0111473607757975	0.19571251422166824	0.11754073064150727
pIPL	0.5	19	-1	-1	Handlung	Dach	1.0	1025.0	3.010723865391773	0.20839511416852474	0.08202422956357402
pIPL	0.5	19	1	-1	Handlung	Perücke	1.0	1497.0	3.1752218003430523	0.2317298036068678	0.14376689335520298
pIPL	0.5	19	-1	1	Handlung	Kröte	1.0	668.0	2.824776462475546	0.26435916125774384	0.16721496585729112
pIPL	0.5	19	1	-1	Handlung	Frisbee	1.0	748.0	2.8739015978644615	0.17118768766522408	0.10026551444787057
pIPL	0.5	19	1	1	Handlung	Gewehr	1.0	682.0	2.833784374656479	0.11912524909712374	0.09760920871410406
pIPL	0.5	19	-1	-1	Handlung	Skorpion	1.0	792.0	2.8987251815894934	0.24490530043840408	0.12285723599051956
