condition	dummy_condition	timing	dummy_timing	subject	noun	adj	rt	log_rt	accuracy	original_similarity	fasttext_cos_similarity	ppmi_cos_similarity
cedx	0.5	adj	0.5	39	animale	adulto	624.27264	2.795374301522025	1	0.618753	0.35911018401384354	0.3782989163009496
cz	-0.5	adj	0.5	39	arancia	salata	506.2876	2.704397290773128	1	0.876378	0.2513730265200138	0.5511826410125044
cz	-0.5	adj	0.5	39	arma	bianca	383.18467	2.5834081260130226	1	0.936895	0.217402171343565	0.1389418355429879
cedx	0.5	adj	0.5	39	arma	nera	392.93898	2.5943251134623497	1	0.99281	0.21304909139871597	0.23426072516172414
cedx	0.5	adj	0.5	39	arma	perdente	514.70264	2.7115563958283544	1	0.8775310000000001	0.16335944272577763	0.3057813473924631
cz	-0.5	adj	0.5	39	arma	vincente	656.28977	2.8170956346893834	1	0.819511	0.2295991200953722	0.22965833666970703
cz	-0.5	adj	0.5	39	automobile	agonistica	965.90866	2.9849360598176484	1	0.826823	0.18082776479423046	0.15957695604971267
cedx	0.5	adj	0.5	39	automobile	sportiva	748.50267	2.874193353863037	0	0.758631	0.31015152484178543	0.24527352279200842
cedx	0.5	adj	0.5	39	avvocato	attaccante	468.73255	2.6709251130989267	0	0.7590790000000001	0.26176048442721367	0.20517030239631395
cz	-0.5	adj	0.5	39	avvocato	difensore	466.16581	2.6685404178914633	1	0.44316500000000003	0.4704829081892967	0.5640986035305157
cz	-0.5	adj	0.5	39	bacio	distaccato	709.71604	2.8510846206505724	0	0.983259	0.015279696875950322	0.20812165541724936
cz	-0.5	adj	0.5	39	bacio	passionale	569.46903	2.7554701103890737	1	0.7215739999999999	0.27903487905859947	0.4488381240438246
cedx	0.5	adj	0.5	39	banana	rosa	403.71919	2.6060793932374926	1	0.814661	0.2685186266899109	0.1976145457234456
cz	-0.5	adj	0.5	39	bandiera	bianca	452.266	2.6553939400178552	1	0.684732	0.34679391607642174	0.2994256726005339
cedx	0.5	adj	0.5	39	barba	lunga	351.91037	2.546432064696575	1	0.811596	0.32244958728551865	0.17894658446826317
cedx	0.5	adj	0.5	39	bistecca	bassa	444.88923	2.6482518923558556	1	0.940405	0.17622598446905613	0.12579820621847682
cedx	0.5	adj	0.5	39	bottiglia	ocra	409.60709	2.612367465353584	1	0.853205	0.18193227238953114	0.17446407079653292
cedx	0.5	adj	0.5	39	bottiglia	verde	639.07263	2.8055502181204464	1	0.898686	0.22451960295438766	0.16464485738667733
cedx	0.5	adj	0.5	39	braccio	armato	524.25602	2.7195434261431424	1	0.752888	0.31517235189676285	0.3926403379259267
cz	-0.5	adj	0.5	39	braccio	calmo	612.76971	2.7872972894166814	1	0.822166	0.2126411646604538	0.28800195012107555
cedx	0.5	adj	0.5	39	braccio	inerme	536.73162	2.7297571812512755	1	0.726704	0.2384091205894947	0.4023855187917327
cz	-0.5	adj	0.5	39	brezza	diurna	693.5188	2.8410582384815366	1	0.68754	0.2646711394190788	0.24727994830815958
cedx	0.5	adj	0.5	39	brezza	notturna	712.34228	2.852688722002523	0	0.814256	0.21930839866399765	0.3751581155136803
cz	-0.5	adj	0.5	39	cane	fedele	584.42567	2.7667292833993398	1	0.878063	0.2750668078660965	0.213522750960907
cedx	0.5	adj	0.5	39	cane	infido	515.30397	2.712063488361427	1	0.793918	0.226072046905756	0.24787474751334027
cedx	0.5	adj	0.5	39	carota	grassa	533.46606	2.7271067941005147	1	0.821836	0.27130618318915367	0.31121793647628904
cedx	0.5	adj	0.5	39	casco	beige	724.12143	2.8598114003918056	0	0.7846	0.15871575754135847	0.22118333002449186
cedx	0.5	adj	0.5	39	cavallo	pazzo	419.17856	2.622399061399781	1	0.719265	0.3995155096054077	0.37472091554293097
cz	-0.5	adj	0.5	39	cavallo	razionale	675.43333	2.8295824875666904	1	0.903464	0.10613321885466576	0.13797198586870918
cz	-0.5	adj	0.5	39	caverna	buia	416.72007	2.6198444173767697	1	0.5475829999999999	0.3612513989210129	0.454527966701444
cedx	0.5	adj	0.5	39	cenere	gialla	680.59083	2.8328860932945714	1	0.822435	0.20430271700024605	0.2017596762549141
cz	-0.5	adj	0.5	39	cuore	affollato	449.79292	2.6530126151077695	1	0.94702	0.20840153470635414	0.23276731213036184
cz	-0.5	adj	0.5	39	cuore	aperto	658.76473	2.8187303391673924	1	0.867681	0.282264307141304	0.19281328460894742
cedx	0.5	adj	0.5	39	cuore	logico	735.84115	2.8667840709621104	1	0.949962	0.14183794520795345	0.12292968740297217
cz	-0.5	adj	0.5	39	cuore	matto	521.56461	2.7173081153098564	0	0.952782	0.30408861115574837	0.28624269838854155
cz	-0.5	adj	0.5	39	cuore	solitario	601.6574	2.7793492626136636	1	0.851199	0.3012188971042633	0.3417039188547859
cedx	0.5	adj	0.5	39	denaro	difficile	417.29158	2.6204396217200245	1	0.953732	0.14086881466209888	0.20681659682695008
cedx	0.5	adj	0.5	39	denaro	facile	348.73364	2.5424938428784145	1	0.863129	0.19752413779497147	0.21270327951709544
cedx	0.5	adj	0.5	39	denaro	sporco	489.39963	2.6896636366769493	1	0.642911	0.34373852610588074	0.22006035056974338
cedx	0.5	adj	0.5	39	elefante	africano	579.97057	2.7634059563027935	1	0.617944	0.3814227879047394	0.2909769394802192
cedx	0.5	adj	0.5	39	elefante	europeo	336.55576	2.5270570277105016	1	0.878978	0.19611775875091553	0.09412376593253446
cedx	0.5	adj	0.5	39	erba	rossa	462.81134	2.665403991677915	1	0.841343	0.3038061186671257	0.2310238120523711
cedx	0.5	adj	0.5	39	erba	secca	654.79796	2.8161073177128375	1	0.809669	0.260718934237957	0.4255355136634783
cedx	0.5	adj	0.5	39	famiglia	semplice	369.25985	2.5673320889361633	1	1.05081	0.19875510595738888	0.06711052002181772
cz	-0.5	adj	0.5	39	ferita	aperta	410.96997	2.613810088689278	1	0.798561	0.3014269657433033	0.09350044125435764
cedx	0.5	adj	0.5	39	ferita	otturata	402.44025	2.604701410116261	1	0.6919390000000001	0.2601533830165863	nan
cz	-0.5	adj	0.5	39	ferro	caldo	735.64357	2.866667443309667	1	0.750679	0.3137762248516083	0.21387825280103612
cedx	0.5	adj	0.5	39	fiamma	pigra	430.87201	2.6343482826765054	1	0.954586	0.153572091832757	0.0972954642132624
cedx	0.5	adj	0.5	39	fiamma	viva	284.88223	2.454665360248141	1	0.783726	0.2946101501584053	0.15318389485285966
cz	-0.5	adj	0.5	39	folla	rinsavita	1024.10816	3.010345826572	1	0.839333	0.1687691118568182	nan
cedx	0.5	adj	0.5	39	formaggio	fiacco	455.75953	2.6587357585845903	1	0.923882	0.1605277005583048	0.0771850518038486
cz	-0.5	adj	0.5	39	formaggio	fresco	495.48497	2.69503048516829	1	0.593484	0.3501848876476288	0.6851910988973652
cz	-0.5	adj	0.5	39	fragola	fresca	544.09869	2.735677680277424	1	0.717123	0.3194972313940525	0.5591392148376614
cedx	0.5	adj	0.5	39	fragola	rancida	576.56036	2.7608447802217144	1	0.663941	0.24179070070385933	0.11592745986740449
cz	-0.5	adj	0.5	39	fumo	nero	413.10628	2.616061797127677	1	0.812208	0.32503848895430565	0.13082850564040593
cz	-0.5	adj	0.5	39	fumo	pulito	395.63506	2.597294770513256	1	0.841869	0.14533876813948154	0.1896509209092786
cz	-0.5	adj	0.5	39	gallina	giovane	1125.30943	3.0512719582374914	0	0.826796	0.25562041252851486	0.20610276630521207
cedx	0.5	adj	0.5	39	gallina	vecchia	339.01061	2.530213290510888	1	0.763306	0.3605252429842949	0.23222978274302708
cz	-0.5	adj	0.5	39	ghiaccio	snello	1334.15357	3.1252058226576973	1	0.960087	0.15401805192232132	0.11262567934325318
cz	-0.5	adj	0.5	39	gufo	muto	700.26044	2.8452595923268698	1	0.815701	0.21084700152277946	0.27745876036622286
cedx	0.5	adj	0.5	39	gufo	parlante	602.94786	2.7802797580881866	1	0.723986	0.3262294605374336	0.24708163792581495
cz	-0.5	adj	0.5	39	inverno	lento	705.81792	2.8486926804596537	1	0.871128	0.2219063676893711	0.1512704516624409
cz	-0.5	adj	0.5	39	inverno	lungo	509.87989	2.7074678834437247	1	0.86466	0.2586267814040184	nan
cedx	0.5	adj	0.5	39	investigatore	pubblico	421.5218	2.6248200401111315	1	0.7356400000000001	0.27939198911190033	0.2659528840015024
cedx	0.5	adj	0.5	39	lago	maggiore	619.75014	2.7922166335459027	1	0.922953	0.2991532161831856	0.05041958335152308
cz	-0.5	adj	0.5	39	latte	diviso	446.18576	2.649515705678639	1	0.939622	0.09467680845409632	0.07064811590287634
cz	-0.5	adj	0.5	39	latte	materno	587.45616	2.768975462125907	1	0.6029800000000001	0.42501869797706604	0.37382898112971685
cz	-0.5	adj	0.5	39	latte	paterno	502.00109	2.700704660134006	1	0.969623	0.20753974840044975	0.08513625110545309
cz	-0.5	adj	0.5	39	letto	caldo	964.36139	2.9842398142669952	1	0.821632	0.19562644883990288	0.14158259962618047
cz	-0.5	adj	0.5	39	letto	temperato	626.47348	2.7969026910788726	1	0.9636709999999999	0.09505188185721636	0.1715323009114902
cz	-0.5	adj	0.5	39	limone	blu	446.7477	2.650062325296586	1	0.737665	0.2863672748208046	0.061975429089768164
cedx	0.5	adj	0.5	39	limone	giallo	279.08086	2.4457300526068013	1	0.723707	0.347186379134655	0.21184497231416222
cedx	0.5	adj	0.5	39	limone	rosso	456.03911	2.6590020894382005	1	0.698731	0.32045847550034523	0.26052838909200937
cedx	0.5	adj	0.5	39	mela	gialla	576.64983	2.760912168331377	1	0.7481519999999999	0.3081381544470787	0.32501525244363405
cz	-0.5	adj	0.5	39	mela	nera	405.87679	2.608394216966139	1	0.885539	0.269665140658617	0.15359974909366714
cz	-0.5	adj	0.5	39	mela	rossa	352.43935	2.5470843916066483	1	0.804145	0.3494937941431999	0.2497925885439951
cedx	0.5	adj	0.5	39	melanzana	gialla	888.56873	2.9486910257319927	1	0.647314	0.3486209660768509	0.26487736197637646
cedx	0.5	adj	0.5	39	melanzana	viola	418.90163	2.6221120502600694	0	0.788748	0.3707217052578926	0.21992735335061964
cedx	0.5	adj	0.5	39	notte	opaca	382.38792	2.582504164042849	1	0.932573	0.20476436242461205	0.06664396393034588
cz	-0.5	adj	0.5	39	notte	superficiale	562.53658	2.750150768517822	1	1.01228	0.12752355076372623	0.06660391439035507
cedx	0.5	adj	0.5	39	oca	bianca	576.02419	2.7604407219005114	1	0.728925	0.3143697753548622	0.19699363556759852
cz	-0.5	adj	0.5	39	orso	affamato	815.25271	2.911292251128519	1	0.7435229999999999	0.33317190781235695	0.3580395169358874
cedx	0.5	adj	0.5	39	orso	polare	490.76384	2.690872555955948	1	0.737036	0.38528771698474884	0.29274108258772336
cedx	0.5	adj	0.5	39	orso	sazio	389.57116	2.590586798523667	1	0.894186	0.21320319920778275	0.24069987547073035
cedx	0.5	adj	0.5	39	orso	tropicale	502.09978	2.7007900310839528	1	0.813721	0.2131226882338524	0.22419646235666713
cz	-0.5	adj	0.5	39	pecora	nera	378.48707	2.5780510475783163	1	0.7309570000000001	0.38131625950336456	0.23292583939626577
cz	-0.5	adj	0.5	39	pelle	sensibile	507.30666	2.7052705638397057	1	0.764155	0.2917226254940033	0.40765116930379564
cedx	0.5	adj	0.5	39	peperone	cremisi	377.22762	2.5766034835733618	1	0.77868	0.20727806724607944	0.14066387698033356
cz	-0.5	adj	0.5	39	peperone	giallo	491.74155	2.6917369058157723	1	0.592244	0.35326652228832245	0.2943692554608246
cz	-0.5	adj	0.5	39	peperone	ocra	596.92154	2.775917250753553	1	0.69827	0.20762163400650024	0.19317066129976257
cedx	0.5	adj	0.5	39	peperone	rosso	388.27295	2.5891371353955424	1	0.588954	0.3921602591872215	0.37075455903055266
cz	-0.5	adj	0.5	39	pera	corta	803.60521	2.905042743739372	1	0.843301	0.1959917638450861	0.19289694662394996
cedx	0.5	adj	0.5	39	persona	aperta	376.73454	2.5760354392734564	1	0.983742	0.19385155104100704	0.13445630771407924
cz	-0.5	adj	0.5	39	pianeta	blu	537.03425	2.730001984231535	0	0.891621	0.2689633257687092	0.12605795786848062
cedx	0.5	adj	0.5	39	pianeta	rosso	344.82197	2.5375949286892148	1	0.866105	0.3122847005724907	0.1364631502055058
cz	-0.5	adj	0.5	39	piccione	verde	878.68689	2.94383414678008	1	0.821995	0.2455398328602314	0.13133113103114646
cedx	0.5	adj	0.5	39	poltrona	piena	448.0126	2.651290228358684	1	0.972675	0.13411768525838852	0.14346737638531848
cz	-0.5	adj	0.5	39	poltrona	vuota	510.43247	2.707938293246999	1	0.765161	0.28215455636382103	0.24960600643698438
cedx	0.5	adj	0.5	39	pomodoro	fresco	382.27373	2.5823744541580727	1	0.634823	0.2939916253089905	0.6864097093111344
cz	-0.5	adj	0.5	39	pomodoro	rancido	707.04489	2.8494469878568705	0	0.670863	0.2584523521363735	0.22601746479997675
cz	-0.5	adj	0.5	39	principe	azzurro	375.54948	2.574667164976094	1	0.705777	0.3843027651309967	0.2562989518509684
cz	-0.5	adj	0.5	39	quercia	stretta	467.11817	2.669426760837899	1	0.967057	0.2183153536170721	0.14881720362234174
cz	-0.5	adj	0.5	39	romanzo	giallo	683.25178	2.8345807717853653	1	0.601623	0.393206350505352	0.23470357910746908
cedx	0.5	adj	0.5	39	sale	grosso	285.80253	2.456066068962215	1	0.83607	0.2734149321913719	0.11970501605777528
cz	-0.5	adj	0.5	39	sale	sottile	410.04527	2.6128318065389347	1	0.811165	0.09799576736986637	0.1852163965825735
cz	-0.5	adj	0.5	39	scatola	fatata	674.69155	2.829105270980324	1	0.801715	0.28965921327471733	0.14014818359736503
cz	-0.5	adj	0.5	39	scatola	magica	574.07324	2.758967303022992	1	0.837242	0.31449414789676666	0.1805201805710045
cz	-0.5	adj	0.5	39	scuola	materna	526.46174	2.7213668148175336	1	0.340997	0.4596046954393387	0.49612169432626696
cz	-0.5	adj	0.5	39	scuola	paterna	668.23039	2.8249262227375875	1	0.718461	0.2697770893573761	0.20595144163406864
cz	-0.5	adj	0.5	39	sedia	analogica	464.00772	2.6665252062564093	1	1.00834	0.14173067919909954	0.11793135131114751
cedx	0.5	adj	0.5	39	sedia	elettrica	414.48145	2.6175050985945862	1	0.7201679999999999	0.29589689150452614	0.14275288189791047
cedx	0.5	adj	0.5	39	segretaria	privata	591.51834	2.771968214453924	0	0.893648	0.28836536034941673	0.29028630729706917
cedx	0.5	adj	0.5	39	soldato	complesso	509.63034	2.707255275101142	1	0.949142	0.1440982837229967	0.12048866132042557
cedx	0.5	adj	0.5	39	soldato	semplice	533.00175	2.7267286349442004	1	0.911369	0.23032625392079353	0.083931854577324
cz	-0.5	adj	0.5	39	sole	caldo	383.28049	2.583516713068624	1	0.5922879999999999	0.37691183388233185	0.33646451011055434
cz	-0.5	adj	0.5	39	sole	freddo	514.16584	2.7111032197352563	1	0.6241479999999999	0.3522321544587612	0.3576938540793342
cedx	0.5	adj	0.5	39	sorriso	depresso	629.27216	2.7988385182947138	1	0.843623	0.21840600669384003	0.3196274973343728
cedx	0.5	adj	0.5	39	sorriso	diabolico	572.18229	2.757534411535823	1	0.8368990000000001	0.26938479766249657	0.31966077594230313
cz	-0.5	adj	0.5	39	sorriso	divertito	664.51267	2.822503265878643	1	0.61827	0.2512144409120083	0.5034819032916004
cedx	0.5	adj	0.5	39	specchio	muto	1011.20953	3.0048411539040036	0	0.76806	0.20689435675740242	0.329372974255424
cedx	0.5	adj	0.5	39	stazione	centrale	510.02572	2.707592077612492	1	0.6878960000000001	0.47584428638219833	0.4190549741534553
cedx	0.5	adj	0.5	39	stazione	laterale	542.97781	2.734782081538259	1	0.80093	0.19759603776037693	0.1786901936369374
cz	-0.5	adj	0.5	39	stella	rossa	592.68545	2.7728242657538242	1	0.667088	0.4219701364636421	0.28321203348290314
cedx	0.5	adj	0.5	39	stella	verde	341.27927	2.5331099091458165	1	0.913502	0.21525014378130436	0.15076214055860426
cedx	0.5	adj	0.5	39	torre	medievale	283.32477	2.4522845448842236	1	0.754339	0.30627209693193436	0.690151873167059
cedx	0.5	adj	0.5	39	torre	moderna	818.36225	2.9129455877192343	0	0.892562	0.24112088605761528	0.2632337770453206
cedx	0.5	adj	0.5	39	uniforme	militare	385.75126	2.5863073532968284	1	0.767898	0.33674194663763046	0.1261977831598784
cz	-0.5	adj	0.5	39	uova	fresche	431.53676	2.6350177965406116	1	0.677354	0.36153218895196915	0.5662431419974366
cz	-0.5	adj	0.5	39	uova	stantie	784.886	2.8948065826481217	0	0.864464	0.18767932429909706	0.07462379246241002
cz	-0.5	adj	0.5	39	uva	bianca	704.755	2.848038165728041	1	0.848542	0.30750293657183647	0.19995204144680467
cedx	0.5	adj	0.5	39	uva	marrone	473.49188	2.6753125356065977	1	0.83509	0.2657885439693928	0.21139487299283877
cz	-0.5	adj	0.5	39	vedova	bianca	385.37719	2.585886005726035	1	0.8084210000000001	0.3588878810405731	0.17917221297848196
cedx	0.5	adj	0.5	39	vedova	nera	311.92051	2.494043932265864	1	0.780218	0.343965508043766	0.2302927933954254
cedx	0.5	adj	0.5	39	zucchero	amaro	418.38418	2.6215752545671602	1	0.6750849999999999	0.2773638404905796	0.543150190546855
cz	-0.5	adj	0.5	39	zucchero	dolce	428.49762	2.6319484140684644	1	0.654304	0.3296000249683857	0.5192597140243527
cedx	0.5	adj	0.5	40	albicocca	secca	810.1684	2.9085752998531658	1	0.7187520000000001	0.3162410035729408	0.5690767612368812
cedx	0.5	adj	0.5	40	albicocca	viola	604.28392	2.781241037822537	1	0.527671	0.27259038016200066	0.25158054207035807
cz	-0.5	adj	0.5	40	alghe	fossili	761.59351	2.881723234505624	1	0.7088220000000001	0.298440620303154	0.3676731103539146
cz	-0.5	adj	0.5	40	alghe	marine	388.11001	2.5889548440584935	1	0.608399	0.43535394966602325	0.3707736081900823
cz	-0.5	adj	0.5	40	animale	adolescente	671.24237	2.82687936211807	0	0.864467	0.2568953037261963	0.21905588976032409
cedx	0.5	adj	0.5	40	animale	adulto	781.94491	2.8931761569910672	0	0.618753	0.35911018401384354	0.3782989163009496
cz	-0.5	adj	0.5	40	arancia	salata	449.21044	2.6524498410482433	1	0.876378	0.2513730265200138	0.5511826410125044
cz	-0.5	adj	0.5	40	arma	bianca	621.67866	2.7935659598511737	0	0.936895	0.217402171343565	0.1389418355429879
cedx	0.5	adj	0.5	40	arma	nera	491.96092	2.691930604998157	1	0.99281	0.21304909139871597	0.23426072516172414
cedx	0.5	adj	0.5	40	arma	perdente	407.07548	2.6096749436434488	1	0.8775310000000001	0.16335944272577763	0.3057813473924631
cedx	0.5	adj	0.5	40	arma	vincente	678.88691	2.8317974348791712	1	0.819511	0.2295991200953722	0.22965833666970703
cz	-0.5	adj	0.5	40	automobile	agonistica	718.49467	2.8564235507608857	1	0.826823	0.18082776479423046	0.15957695604971267
cz	-0.5	adj	0.5	40	automobile	sportiva	493.17595	2.6930018898276713	1	0.758631	0.31015152484178543	0.24527352279200842
cedx	0.5	adj	0.5	40	avvocato	attaccante	658.05864	2.8182645955800556	1	0.7590790000000001	0.26176048442721367	0.20517030239631395
cz	-0.5	adj	0.5	40	avvocato	difensore	872.05895	2.9405458436417073	1	0.44316500000000003	0.4704829081892967	0.5640986035305157
cedx	0.5	adj	0.5	40	bacio	distaccato	1095.49824	3.039611684170661	1	0.983259	0.015279696875950322	0.20812165541724936
cz	-0.5	adj	0.5	40	bacio	passionale	588.06399	2.7694245862663336	1	0.7215739999999999	0.27903487905859947	0.4488381240438246
cedx	0.5	adj	0.5	40	banana	rosa	976.14355	2.9895136889665146	1	0.814661	0.2685186266899109	0.1976145457234456
cedx	0.5	adj	0.5	40	bandiera	bianca	539.38259	2.7318969243397953	1	0.684732	0.34679391607642174	0.2994256726005339
cz	-0.5	adj	0.5	40	barba	lunga	413.72695	2.6167138115773456	1	0.811596	0.32244958728551865	0.17894658446826317
cedx	0.5	adj	0.5	40	bistecca	bassa	623.44355	2.794797136189264	1	0.940405	0.17622598446905613	0.12579820621847682
cedx	0.5	adj	0.5	40	bottiglia	ocra	523.35304	2.718794751196809	1	0.853205	0.18193227238953114	0.17446407079653292
cz	-0.5	adj	0.5	40	bottiglia	verde	472.97673	2.674839774392794	0	0.898686	0.22451960295438766	0.16464485738667733
cedx	0.5	adj	0.5	40	braccio	armato	974.40471	2.9887393745520043	0	0.752888	0.31517235189676285	0.3926403379259267
cz	-0.5	adj	0.5	40	braccio	calmo	601.49272	2.7792303753450884	1	0.822166	0.2126411646604538	0.28800195012107555
cedx	0.5	adj	0.5	40	braccio	inerme	948.9857	2.977259668214561	1	0.726704	0.2384091205894947	0.4023855187917327
cz	-0.5	adj	0.5	40	brezza	diurna	573.45089	2.758496231103463	1	0.68754	0.2646711394190788	0.24727994830815958
cedx	0.5	adj	0.5	40	brezza	notturna	441.37789	2.6448105742005925	0	0.814256	0.21930839866399765	0.3751581155136803
cz	-0.5	adj	0.5	40	cane	fedele	635.54991	2.803149661556386	1	0.878063	0.2750668078660965	0.213522750960907
cz	-0.5	adj	0.5	40	cane	infido	1215.4491	3.0847367763821634	0	0.793918	0.226072046905756	0.24787474751334027
cedx	0.5	adj	0.5	40	carota	grassa	600.7246	2.778675416907404	1	0.821836	0.27130618318915367	0.31121793647628904
cedx	0.5	adj	0.5	40	casco	beige	837.24824	2.922854243271813	1	0.7846	0.15871575754135847	0.22118333002449186
cz	-0.5	adj	0.5	40	cavallo	pazzo	944.31513	2.9751169480922512	0	0.719265	0.3995155096054077	0.37472091554293097
cz	-0.5	adj	0.5	40	cavallo	razionale	722.12299	2.858611171710108	1	0.903464	0.10613321885466576	0.13797198586870918
cz	-0.5	adj	0.5	40	caverna	buia	679.06864	2.8319136748204086	1	0.5475829999999999	0.3612513989210129	0.454527966701444
cedx	0.5	adj	0.5	40	cenere	gialla	954.15646	2.9796195949800164	1	0.822435	0.20430271700024605	0.2017596762549141
cz	-0.5	adj	0.5	40	cuore	affollato	490.94145	2.6910297009658772	1	0.94702	0.20840153470635414	0.23276731213036184
cedx	0.5	adj	0.5	40	cuore	aperto	483.12837	2.6840625406384406	0	0.867681	0.282264307141304	0.19281328460894742
cz	-0.5	adj	0.5	40	cuore	logico	625.74825	2.7963996437114935	1	0.949962	0.14183794520795345	0.12292968740297217
cedx	0.5	adj	0.5	40	cuore	matto	1150.17607	3.0607643276374117	0	0.952782	0.30408861115574837	0.28624269838854155
cz	-0.5	adj	0.5	40	cuore	solitario	629.71341	2.7991429418759726	0	0.851199	0.3012188971042633	0.3417039188547859
cz	-0.5	adj	0.5	40	denaro	difficile	583.89684	2.766336124892876	1	0.953732	0.14086881466209888	0.20681659682695008
cedx	0.5	adj	0.5	40	denaro	facile	495.48853	2.6950336055107726	1	0.863129	0.19752413779497147	0.21270327951709544
