condition	dummy_condition	subject	session	category	word	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
aIFG	0.5	008	1	Ferkel	Schwein	3369.33765324303	8.122768212168001	0.5775810182094574	0.45659145645019794
aIFG	0.5	009	2	Ferkel	Schwein	3166.25107480653	8.060619321832181	0.5775810182094574	0.45659145645019794
pIFG	1.5	010	3	Ferkel	Kueken	2273.61471842284	7.72956596250354	0.41149885952472687	0.4202510800175462
sham	1.0	011	1	Ferkel	Schwein	1862.71861786527	7.530329027769657	0.5775810182094574	0.45659145645019794
aIFG	0.5	012	2	Ferkel	Kaetzchen	2037.46753419436	7.619953595811345	0.3826706986874342	0.37122028080757874
sham	1.0	013	3	Ferkel	Sau	1621.84848995222	7.391938211309975	0.31909239664673805	0.26752666507236944
aIFG	0.5	014	1	Ferkel	Schwein	2202.7705631543	7.69792506465178	0.5775810182094574	0.45659145645019794
aIFG	0.5	015	2	Ferkel	Sau	1872.16450523441	7.535384528397426	0.31909239664673805	0.26752666507236944
pIFG	1.5	016	2	Ferkel	Schwein	1088.15585359583	6.993158228942421	0.5775810182094574	0.45659145645019794
sham	1.0	017	1	Ferkel	Sau	1664.35498311334	7.417793582761075	0.31909239664673805	0.26752666507236944
sham	1.0	019	3	Ferkel	Kuh	2642.00432581929	7.879671551310967	0.45890357345342636	0.42654236604995155
aIFG	0.5	020	1	Ferkel	Schwein	2264.1688310537	7.72540457423579	0.5775810182094574	0.45659145645019794
pIFG	1.5	021	2	Ferkel	Lamm	2416.66666666666	7.7905581666953	0.3939805179834366	0.24542558416569327
aIFG	0.5	022	2	Ferkel	Tier	1536.83550362996	7.33813118961858	0.41842902451753616	0.39491100987705086
pIFG	1.5	023	3	Ferkel	Kaelbchen	2410.58008527537	7.788037448692354	0.4285014495253563	0.3564883866553439
sham	1.0	103	3	Ferkel	Schwein	2372.79653579881	7.772245866272957	0.5775810182094574	0.45659145645019794
aIFG	0.5	001	3	Finger	Daumen	1963.33333333333	7.582908196169802	0.42435264587402344	0.4065279806593517
sham	1.0	002	2	Finger	Daumen	1319.58009413975	7.185826384301229	0.42435264587402344	0.4065279806593517
pIFG	1.5	003	1	Finger	Hand	1234.5671078175	7.119285340276937	0.4952102079987526	0.5116516188206461
pIFG	1.5	004	2	Finger	Hand	1121.21645938782	7.023060990280974	0.4952102079987526	0.5116516188206461
aIFG	0.5	005	1	Finger	Hand	993.696979904442	6.902438147966408	0.4952102079987526	0.5116516188206461
aIFG	0.5	006	3	Finger	Fuss	1423.48485520029	7.261565522221418	0.30164664052426815	0.09978948908220209
pIFG	1.5	007	1	Finger	Hand	1097.60174096497	7.001793505619598	0.4952102079987526	0.5116516188206461
sham	1.0	008	2	Finger	Daumen	1523.33333333333	7.3293124349899434	0.42435264587402344	0.4065279806593517
sham	1.0	009	3	Finger	Faust	2207.49350683887	7.700065890954772	0.3232726603746414	0.24716574900969246
aIFG	0.5	010	1	Finger	Hand	2212.21645052344	7.702202143909506	0.4952102079987526	0.5116516188206461
pIFG	1.5	011	2	Finger	Zehe	3997.48916329081	8.293671859574651	0.31451717391610146	0.3470208182868999
sham	1.0	012	3	Finger	Hand	932.298712005035	6.838725312526856	0.4952102079987526	0.5116516188206461
pIFG	1.5	013	1	Finger	Hand	1395.14719309287	7.2414717169422715	0.4952102079987526	0.5116516188206461
sham	1.0	014	2	Finger	Hand	1140.1082341261	7.039755204369467	0.4952102079987526	0.5116516188206461
sham	1.0	015	3	Finger	Ring	2283.33333333333	7.733829502917712	0.33814164996147156	0.3189427609769502
aIFG	0.5	016	3	Finger	Daumen	1654.9090957442	7.412105439564206	0.42435264587402344	0.4065279806593517
pIFG	1.5	017	2	Finger	Hand	1513.22078520711	7.322656252432153	0.4952102079987526	0.5116516188206461
aIFG	0.5	018	1	Finger	Hand	766.995683045093	6.643784112096839	0.4952102079987526	0.5116516188206461
pIFG	1.5	019	1	Finger	Fuss	1853.27273049613	7.525247839134564	0.30164664052426815	0.09978948908220209
sham	1.0	020	2	Finger	Zeh	1829.65801207329	7.512430750644824	0.34827209264039993	0.3945559659272907
aIFG	0.5	021	3	Finger	Zeh	2542.82250844332	7.841423153332401	0.34827209264039993	0.3945559659272907
sham	1.0	022	3	Finger	Zeh	1848.54978681157	7.522697529975658	0.34827209264039993	0.3945559659272907
aIFG	0.5	023	1	Finger	Zeh	2250.0	7.719129840906732	0.34827209264039993	0.3945559659272907
pIFG	1.5	024	2	Finger	Hand	1414.03896783115	7.2549123488014295	0.4952102079987526	0.5116516188206461
pIFG	1.5	103	1	Finger	Hand	1437.653686254	7.271463015139555	0.4952102079987526	0.5116516188206461
pIFG	1.5	001	2	Frau	Mann	2029.99999999999	7.61628356158038	0.5907872244715691	0.7969501354314835
aIFG	0.5	002	1	Frau	Mann	1022.03464201186	6.9305286285374805	0.5907872244715691	0.7969501354314835
sham	1.0	003	3	Frau	Mann	1096.66666666666	7.000941993708248	0.5907872244715691	0.7969501354314835
sham	1.0	004	1	Frau	Mann	1096.66666666666	7.000941993708248	0.5907872244715691	0.7969501354314835
pIFG	1.5	005	3	Frau	Mann	1730.47619469732	7.456729615377952	0.5907872244715691	0.7969501354314835
pIFG	1.5	006	2	Frau	Mann	1176.66666666666	7.071290358691029	0.5907872244715691	0.7969501354314835
sham	1.0	007	3	Frau	Mann	833.11689462907	6.726373553962795	0.5907872244715691	0.7969501354314835
aIFG	0.5	008	1	Frau	Mann	984.251092535302	6.892896524965949	0.5907872244715691	0.7969501354314835
aIFG	0.5	009	2	Frau	Mann	1216.66666666666	7.104691738127167	0.5907872244715691	0.7969501354314835
pIFG	1.5	010	3	Frau	Mann	1576.66666666666	7.363702241238133	0.5907872244715691	0.7969501354314835
sham	1.0	011	1	Frau	Mann	937.021655689604	6.8437730358288515	0.5907872244715691	0.7969501354314835
aIFG	0.5	012	2	Frau	Mann	833.11689462907	6.726373553962795	0.5907872244715691	0.7969501354314835
sham	1.0	013	3	Frau	Mann	1323.33333333333	7.188664467146486	0.5907872244715691	0.7969501354314835
aIFG	0.5	014	1	Frau	Mann	1509.99999999999	7.320526962272733	0.5907872244715691	0.7969501354314835
aIFG	0.5	015	2	Frau	Mann	1083.33333333333	6.988720637805239	0.5907872244715691	0.7969501354314835
pIFG	1.5	016	2	Frau	Mann	1215.67533307922	7.1038772809618695	0.5907872244715691	0.7969501354314835
sham	1.0	017	1	Frau	Mann	869.999999999999	6.769641976852501	0.5907872244715691	0.7969501354314835
pIFG	1.5	018	3	Frau	Mann	748.103908306814	6.618877703276783	0.5907872244715691	0.7969501354314835
sham	1.0	019	3	Frau	Mann	1496.66666666666	7.3116636204020455	0.5907872244715691	0.7969501354314835
aIFG	0.5	020	1	Frau	Mann	1296.66666666666	7.168323058942341	0.5907872244715691	0.7969501354314835
pIFG	1.5	021	2	Frau	Mann	1390.0	7.237778191923443	0.5907872244715691	0.7969501354314835
aIFG	0.5	022	2	Frau	Geschlecht	1659.63203942877	7.414953555528816	0.2673507258296013	0.37911593584133707
pIFG	1.5	023	3	Frau	Mann	1269.99999999999	7.147559271189446	0.5907872244715691	0.7969501354314835
sham	1.0	024	1	Frau	Mann	922.852824635895	6.828552778258083	0.5907872244715691	0.7969501354314835
sham	1.0	103	3	Frau	Mann	1216.66666666666	7.104691738127167	0.5907872244715691	0.7969501354314835
aIFG	0.5	001	3	Fuss	Hand	2245.27705631543	7.717029483129481	0.35943981632590294	0.09207741268773845
sham	1.0	002	2	Fuss	Bein	1687.96970153619	7.431873977947189	0.3901893384754658	0.21621395998258108
pIFG	1.5	003	1	Fuss	Bein	1589.99999999999	7.3721180283377805	0.3901893384754658	0.21621395998258108
pIFG	1.5	004	2	Fuss	Bein	1483.33333333333	7.3027210166535905	0.3901893384754658	0.21621395998258108
aIFG	0.5	005	1	Fuss	Zeh	1513.22078520711	7.322656252432153	0.30435191839933395	0.18735810356232263
aIFG	0.5	006	3	Fuss	Hand	1206.22944571008	7.096083298897451	0.35943981632590294	0.09207741268773845
pIFG	1.5	007	1	Fuss	Hand	941.744599374174	6.8487954075346	0.35943981632590294	0.09207741268773845
sham	1.0	008	2	Fuss	Hand	1895.77922365726	7.5479125813262025	0.35943981632590294	0.09207741268773845
sham	1.0	009	3	Fuss	Hand	1277.07360097862	7.15310922402929	0.35943981632590294	0.09207741268773845
aIFG	0.5	010	1	Fuss	Hand	1456.54546099227	7.28450910881353	0.35943981632590294	0.09207741268773845
pIFG	1.5	011	2	Fuss	Hand	2079.97402735548	7.640591345467828	0.35943981632590294	0.09207741268773845
sham	1.0	012	3	Fuss	Hand	955.913430427884	6.863712928038257	0.35943981632590294	0.09207741268773845
pIFG	1.5	013	1	Fuss	Hand	1532.11255994539	7.3350553007982695	0.35943981632590294	0.09207741268773845
sham	1.0	014	2	Fuss	Hand	1744.64502575103	7.464879408599857	0.35943981632590294	0.09207741268773845
sham	1.0	015	3	Fuss	Hand	3057.62337006143	8.025720214655587	0.35943981632590294	0.09207741268773845
aIFG	0.5	016	3	Fuss	Hand	1418.76191151572	7.258244468590789	0.35943981632590294	0.09207741268773845
pIFG	1.5	017	2	Fuss	Bein	1376.25541835459	7.227847970528852	0.3901893384754658	0.21621395998258108
aIFG	0.5	018	1	Fuss	Arm	1336.66666666666	7.198682081598802	0.3093434050679207	0.11976295569178219
pIFG	1.5	019	1	Fuss	Faust	2556.99133949703	7.846977596479041	0.2948176022619009	0.27024441142384603
sham	1.0	020	2	Fuss	Hand	3010.39393321573	8.010158351280992	0.35943981632590294	0.09207741268773845
aIFG	0.5	021	3	Fuss	Hand	1404.59308046201	7.2482146140249775	0.35943981632590294	0.09207741268773845
sham	1.0	022	3	Fuss	Hand	1484.88312309969	7.303764570165421	0.35943981632590294	0.09207741268773845
aIFG	0.5	023	1	Fuss	Arm	1513.22078520711	7.322656252432153	0.3093434050679207	0.11976295569178219
pIFG	1.5	024	2	Fuss	Hand	1295.9653757169	7.167782488290794	0.35943981632590294	0.09207741268773845
pIFG	1.5	103	1	Fuss	Arm	1914.67099839554	7.557823231049293	0.3093434050679207	0.11976295569178219
sham	1.0	001	1	Gabel	Messer	1469.99999999999	7.293697720601431	0.3005329077132046	0.49536166257569714
pIFG	1.5	002	3	Gabel	Loeffel	1083.33333333333	6.988720637805239	0.36515986174345016	0.7051504994469353
aIFG	0.5	003	2	Gabel	Loeffel	1631.29437732136	7.397741897518487	0.36515986174345016	0.7051504994469353
aIFG	0.5	004	3	Gabel	Messer	1102.32468464954	7.006083340986058	0.3005329077132046	0.49536166257569714
sham	1.0	005	2	Gabel	Messer	1243.33333333333	7.126355190246471	0.3005329077132046	0.49536166257569714
sham	1.0	006	1	Gabel	Messer	908.683993582186	6.813097279402453	0.3005329077132046	0.49536166257569714
aIFG	0.5	007	2	Gabel	Messer	970.082261481593	6.878411183015591	0.3005329077132046	0.49536166257569714
pIFG	1.5	008	3	Gabel	Messer	1376.66666666666	7.228146525843617	0.3005329077132046	0.49536166257569714
pIFG	1.5	009	1	Gabel	Loeffel	1309.99999999999	7.178545483763692	0.36515986174345016	0.7051504994469353
sham	1.0	010	2	Gabel	Messer	2536.66666666666	7.8390003026381	0.3005329077132046	0.49536166257569714
aIFG	0.5	011	3	Gabel	Loeffel	1055.09524780384	6.96233365698266	0.36515986174345016	0.7051504994469353
pIFG	1.5	012	1	Gabel	Messer	818.94806357536	6.7092410011492	0.3005329077132046	0.49536166257569714
aIFG	0.5	013	2	Gabel	Messer	1253.45888255577	7.134459589307412	0.3005329077132046	0.49536166257569714
pIFG	1.5	014	3	Gabel	Messer	1430.0	7.266128779556451	0.3005329077132046	0.49536166257569714
pIFG	1.5	015	1	Gabel	Messer	1305.41126308604	7.175039163087278	0.3005329077132046	0.49536166257569714
sham	1.0	016	1	Gabel	Messer	1007.86581095815	6.916582019396539	0.3005329077132046	0.49536166257569714
aIFG	0.5	017	3	Gabel	Loeffel	1376.25541835459	7.227847970528852	0.36515986174345016	0.7051504994469353
sham	1.0	018	2	Gabel	Messer	913.406937266756	6.818275699139001	0.3005329077132046	0.49536166257569714
aIFG	0.5	019	2	Gabel	Messer	2056.66666666666	7.629327933725783	0.3005329077132046	0.49536166257569714
pIFG	1.5	020	3	Gabel	Messer	1269.99999999999	7.147559271189446	0.3005329077132046	0.49536166257569714
sham	1.0	021	1	Gabel	Messer	1532.11255994539	7.3350553007982695	0.3005329077132046	0.49536166257569714
pIFG	1.5	022	1	Gabel	Messer	1456.54546099227	7.28450910881353	0.3005329077132046	0.49536166257569714
sham	1.0	023	2	Gabel	Messer	1333.74892519346	7.196498482130644	0.3005329077132046	0.49536166257569714
aIFG	0.5	024	3	Gabel	Loeffel	1475.43723573055	7.297387191462673	0.36515986174345016	0.7051504994469353
aIFG	0.5	103	2	Gabel	Messer	1309.99999999999	7.178545483763692	0.3005329077132046	0.49536166257569714
aIFG	0.5	001	3	Geige	Violine	1872.16450523441	7.535384528397426	0.5486699119210243	0.6716099280820851
sham	1.0	002	2	Geige	Bratsche	1834.38095575786	7.5150073442593035	0.4399472400546074	0.5569232452136159
pIFG	1.5	003	1	Geige	Violine	1229.99999999999	7.115582126184445	0.5486699119210243	0.6716099280820851
pIFG	1.5	004	2	Geige	Klavier	1196.78355834094	7.088228093188264	0.5182768553495407	0.7405344977807512
aIFG	0.5	005	1	Geige	Violine	1362.08658730088	7.21750695667869	0.5486699119210243	0.6716099280820851
aIFG	0.5	006	3	Geige	Kontrabass	2604.22077634273	7.865272701591594	0.42254751175642014	0.46919850006642083
pIFG	1.5	007	1	Geige	Cello	2470.0	7.81237820598861	0.4806327223777771	0.6812272991629954
sham	1.0	008	2	Geige	Cello	1736.66666666666	7.460298496099992	0.4806327223777771	0.6812272991629954
sham	1.0	009	3	Geige	Saxofon	2079.97402735548	7.640591345467828	0.36766449362039566	0.5135446236499764
aIFG	0.5	010	1	Geige	Cello	3216.66666666666	8.076411738180504	0.4806327223777771	0.6812272991629954
pIFG	1.5	011	2	Geige	Cello	3463.79652693443	8.150409187514331	0.4806327223777771	0.6812272991629954
sham	1.0	012	3	Geige	Violine	1055.09524780384	6.96233365698266	0.5486699119210243	0.6716099280820851
pIFG	1.5	013	1	Geige	Klavier	1456.54546099227	7.28450910881353	0.5182768553495407	0.7405344977807512
sham	1.0	014	2	Geige	Cello	1513.22078520711	7.322656252432153	0.4806327223777771	0.6812272991629954
aIFG	0.5	016	3	Geige	Violine	1496.66666666666	7.3116636204020455	0.5486699119210243	0.6716099280820851
pIFG	1.5	017	2	Geige	Klarinette	1494.32901046883	7.310101535504273	0.5400073453783989	0.6564483033893228
aIFG	0.5	018	1	Geige	Klarinette	1399.87013677744	7.244848848805491	0.5400073453783989	0.6564483033893228
pIFG	1.5	019	1	Geige	Kontrabass	3383.50648429674	8.126963379827087	0.42254751175642014	0.46919850006642083
sham	1.0	020	2	Geige	Gitarre	1961.90043524124	7.58217847227756	0.5269514247775078	0.7100147326233187
aIFG	0.5	021	3	Geige	Bratsche	2505.03895896676	7.826458681610814	0.4399472400546074	0.5569232452136159
sham	1.0	022	3	Geige	Cello	1532.11255994539	7.3350553007982695	0.4806327223777771	0.6812272991629954
aIFG	0.5	023	1	Geige	Kontrabass	3175.69696217567	8.063597244821022	0.42254751175642014	0.46919850006642083
pIFG	1.5	024	2	Geige	Violine	1659.63203942877	7.414953555528816	0.5486699119210243	0.6716099280820851
pIFG	1.5	103	1	Geige	Gitarre	2599.49783265816	7.863458179780039	0.5269514247775078	0.7100147326233187
pIFG	1.5	001	2	Gerste	Weizen	1430.0	7.266128779556451	0.4883153438568115	0.6401921112956278
aIFG	0.5	002	1	Gerste	Weizen	1579.34199679109	7.365396556263544	0.4883153438568115	0.6401921112956278
sham	1.0	003	3	Gerste	Weizen	1588.78788416023	7.3713558801263455	0.4883153438568115	0.6401921112956278
sham	1.0	004	1	Gerste	Weizen	1309.99999999999	7.178545483763692	0.4883153438568115	0.6401921112956278
pIFG	1.5	005	3	Gerste	Weizen	1031.480529381	6.9397194669150055	0.4883153438568115	0.6401921112956278
pIFG	1.5	006	2	Gerste	Weizen	1272.35065729405	7.1494070180447125	0.4883153438568115	0.6401921112956278
sham	1.0	007	3	Gerste	Roggen	1168.44589623352	7.064285322648431	0.4398587569594383	0.6698074003744471
aIFG	0.5	008	1	Gerste	Hafer	1210.95238939465	7.099987883179994	0.45416566729545593	0.6173044547976352
aIFG	0.5	009	2	Gerste	Weizen	1123.33333333333	7.024945546393537	0.4883153438568115	0.6401921112956278
pIFG	1.5	010	3	Gerste	Roggen	1371.53247467002	7.224412834065532	0.4398587569594383	0.6698074003744471
sham	1.0	011	1	Gerste	Hafer	1409.31602414658	7.251569088859115	0.45416566729545593	0.6173044547976352
aIFG	0.5	012	2	Gerste	Weizen	965.359317797023	6.87353572964403	0.4883153438568115	0.6401921112956278
sham	1.0	013	3	Gerste	Weizen	1305.41126308604	7.175039163087278	0.4883153438568115	0.6401921112956278
aIFG	0.5	014	1	Gerste	Weizen	1404.59308046201	7.2482146140249775	0.4883153438568115	0.6401921112956278
aIFG	0.5	015	2	Gerste	Weizen	1513.22078520711	7.322656252432153	0.4883153438568115	0.6401921112956278
pIFG	1.5	016	2	Gerste	Weizen	1631.29437732136	7.397741897518487	0.4883153438568115	0.6401921112956278
sham	1.0	017	1	Gerste	Weizen	1296.66666666666	7.168323058942341	0.4883153438568115	0.6401921112956278
pIFG	1.5	018	3	Gerste	Weizen	932.298712005035	6.838725312526856	0.4883153438568115	0.6401921112956278
sham	1.0	019	3	Gerste	Weizen	1323.33333333333	7.188664467146486	0.4883153438568115	0.6401921112956278
aIFG	0.5	020	1	Gerste	Weizen	1789.99999999999	7.490529402060706	0.4883153438568115	0.6401921112956278
pIFG	1.5	021	2	Gerste	Roggen	1503.77489783797	7.3163985964534595	0.4398587569594383	0.6698074003744471
aIFG	0.5	022	2	Gerste	Getreide	1201.50650202551	7.092163409055119	0.46496012806892395	0.7081492268359464
pIFG	1.5	023	3	Gerste	Weizen	1443.33333333333	7.275403133071797	0.4883153438568115	0.6401921112956278
sham	1.0	024	1	Gerste	Weizen	1256.66666666666	7.137013431296195	0.4883153438568115	0.6401921112956278
sham	1.0	103	3	Gerste	Roggen	1262.90476992491	7.1419612316193035	0.4398587569594383	0.6698074003744471
pIFG	1.5	001	2	Gold	Silber	1376.25541835459	7.227847970528852	0.6602579951286316	0.7686301734114039
aIFG	0.5	002	1	Gold	Silber	1007.86581095815	6.916582019396539	0.6602579951286316	0.7686301734114039
sham	1.0	003	3	Gold	Platin	1423.48485520029	7.261565522221418	0.5444773957133293	0.6529609160167521
sham	1.0	004	1	Gold	Barren	1923.33333333333	7.562334866392822	0.44743121415376663	0.586241817377039
pIFG	1.5	005	3	Gold	Silber	1036.20347306557	6.944283402160224	0.6602579951286316	0.7686301734114039
pIFG	1.5	006	2	Gold	Silber	1272.35065729405	7.1494070180447125	0.6602579951286316	0.7686301734114039
sham	1.0	007	3	Gold	Silber	1088.15585359583	6.993158228942421	0.6602579951286316	0.7686301734114039
aIFG	0.5	008	1	Gold	Silber	1692.69264522076	7.434666421454371	0.6602579951286316	0.7686301734114039
aIFG	0.5	009	2	Gold	Silber	1163.72295254895	7.060238528747905	0.6602579951286316	0.7686301734114039
pIFG	1.5	010	3	Gold	Silber	1234.5671078175	7.119285340276937	0.6602579951286316	0.7686301734114039
sham	1.0	011	1	Gold	Silber	1711.58441995904	7.445758865247803	0.6602579951286316	0.7686301734114039
aIFG	0.5	012	2	Gold	Silber	918.129880951325	6.823427440934844	0.6602579951286316	0.7686301734114039
sham	1.0	013	3	Gold	Silber	1286.51948834776	7.1604727690041186	0.6602579951286316	0.7686301734114039
aIFG	0.5	014	1	Gold	Silber	1305.41126308604	7.175039163087278	0.6602579951286316	0.7686301734114039
aIFG	0.5	015	2	Gold	Silber	1196.78355834094	7.088228093188264	0.6602579951286316	0.7686301734114039
pIFG	1.5	016	2	Gold	Silber	1045.6493604347	6.953349255480962	0.6602579951286316	0.7686301734114039
sham	1.0	017	1	Gold	Silber	1149.55412149524	7.047998950085847	0.6602579951286316	0.7686301734114039
pIFG	1.5	018	3	Gold	Silber	847.285725682779	6.7432175197038	0.6602579951286316	0.7686301734114039
sham	1.0	019	3	Gold	Silber	1329.02598150889	7.192953755994084	0.6602579951286316	0.7686301734114039
aIFG	0.5	020	1	Gold	Silber	1612.40260258308	7.386100645606246	0.6602579951286316	0.7686301734114039
pIFG	1.5	021	2	Gold	Silber	1409.31602414658	7.251569088859115	0.6602579951286316	0.7686301734114039
aIFG	0.5	022	2	Gold	Metall	1314.85715045518	7.1822435577071335	0.4120757281780243	0.4020488704286266
pIFG	1.5	023	3	Gold	Silber	1144.83117781067	7.043885572121532	0.6602579951286316	0.7686301734114039
sham	1.0	024	1	Gold	Silber	941.744599374174	6.8487954075346	0.6602579951286316	0.7686301734114039
sham	1.0	103	3	Gold	Silber	1980.79220997952	7.591756870836732	0.6602579951286316	0.7686301734114039
aIFG	0.5	002	1	Guertel	Hose	1643.33333333333	7.405090312565626	0.3709632884711027	0.6257307183631168
sham	1.0	003	3	Guertel	Schnalle	1465.99134836141	7.29096888062144	0.3981102965772152	0.6181878101743702
sham	1.0	004	1	Guertel	Schnalle	2098.86580209376	7.649628717904705	0.3981102965772152	0.6181878101743702
pIFG	1.5	006	2	Guertel	Guertelschnalle	2797.86146741009	7.9369679946893505	0.44059427734464407	0.4666554369565835
sham	1.0	007	3	Guertel	Schuhe	1593.5108278448	7.374322277173245	0.32775537483394146	0.5636650454270721
aIFG	0.5	008	1	Guertel	Knopf	3921.92206433769	8.27459207966954	0.2654767222702503	0.3474584818410036
aIFG	0.5	009	2	Guertel	Hose	2963.16449637003	7.994350482976564	0.3709632884711027	0.6257307183631168
